Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000164056.11	97.45%	96.76%	96.60%	96.17%	97.45%	97.46%	na	na	96.12%	na	96.67%	na	na	na	na	94.15%	na	na	na	97.45%	na	na	na	na	na	97.46%	na	97.45%	97.45%	na	96.74%	na	97.45%	na	na
ENSG00000164088.18	96.59%	93.21%	95.75%	93.20%	na	93.88%	91.12%	94.01%	na	95.72%	94.01%	91.38%	na	92.39%	93.21%	90.23%	91.60%	na	92.96%	94.08%	90.08%	94.31%	91.49%	na	91.23%	95.41%	na	93.22%	94.45%	na	90.05%	91.46%	na	89.93%	93.70%
ENSG00000164105.4	100.00%	na	na	na	100.00%	100.00%	na	na	na	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na
ENSG00000164129.12	na	98.58%	98.58%	na	98.58%	na	na	100.00%	100.00%	100.00%	na	98.58%	100.00%	100.00%	98.58%	100.00%	100.00%	na	98.58%	98.58%	na	98.58%	98.58%	98.58%	100.00%	na	100.00%	98.58%	100.00%	98.58%	na	98.58%	98.58%	na	100.00%
ENSG00000164294.14	na	na	98.70%	na	98.92%	na	na	98.03%	na	na	na	na	na	na	na	na	na	98.71%	98.03%	na	na	98.78%	na	98.99%	na	na	na	na	na	na	98.97%	98.29%	99.00%	98.88%	na
ENSG00000164326.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na
ENSG00000164399.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164400.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164405.11	na	na	na	na	na	na	97.59%	na	na	na	na	na	99.53%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	94.91%	na
ENSG00000164406.8	88.15%	89.33%	88.13%	na	na	na	na	88.13%	na	88.13%	na	na	na	88.13%	88.13%	88.13%	na	88.13%	na	88.13%	88.13%	88.13%	na	88.13%	na	88.13%	88.13%	na	88.13%	na	na	89.92%	na	88.13%	88.13%
ENSG00000164434.12	86.20%	na	86.20%	100.00%	86.20%	na	100.00%	86.20%	100.00%	100.00%	100.00%	100.00%	100.00%	na	86.20%	86.20%	100.00%	100.00%	100.00%	100.00%	86.20%	100.00%	91.68%	86.20%	100.00%	86.20%	100.00%	86.20%	100.00%	86.20%	86.20%	100.00%	na	na	87.47%
ENSG00000164438.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164611.13	98.44%	98.22%	96.96%	92.34%	94.73%	95.74%	na	96.26%	93.49%	94.30%	99.76%	98.04%	98.05%	na	89.35%	95.36%	91.51%	90.25%	88.28%	99.09%	na	94.30%	98.26%	82.14%	98.22%	91.64%	na	99.09%	95.73%	92.44%	98.96%	99.09%	94.30%	97.34%	98.96%
ENSG00000164620.9	99.14%	97.23%	99.68%	99.36%	93.67%	na	95.43%	99.36%	99.36%	99.12%	99.68%	93.13%	99.06%	99.62%	99.36%	na	94.08%	93.94%	92.94%	94.34%	99.06%	99.42%	na	na	93.63%	99.40%	93.55%	99.36%	99.11%	na	99.12%	98.91%	99.33%	na	99.36%
ENSG00000164687.11	88.45%	94.60%	92.21%	na	89.34%	na	na	na	na	94.56%	na	95.17%	na	na	na	na	91.03%	na	na	96.57%	95.17%	na	na	na	na	92.22%	na	95.17%	na	na	na	na	88.47%	na	na
ENSG00000164853.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164920.10	na	96.13%	na	na	na	na	na	na	94.18%	96.90%	na	na	96.51%	99.14%	96.15%	na	96.97%	97.40%	96.94%	na	na	98.94%	na	na	99.01%	na	95.94%	99.65%	97.11%	na	na	96.88%	97.34%	99.53%	na
ENSG00000165131.8	na	100.00%	na	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	na	na	na	100.00%	na	100.00%	100.00%	na	na	100.00%
ENSG00000165175.17	100.00%	95.06%	na	94.97%	na	na	na	95.11%	na	na	98.54%	na	100.00%	na	93.73%	na	99.64%	na	100.00%	na	na	na	na	98.54%	na	na	na	100.00%	na	na	na	na	95.26%	na	99.64%
ENSG00000165457.15	94.06%	na	95.06%	95.68%	97.14%	na	93.08%	95.99%	94.92%	94.02%	93.25%	95.54%	95.98%	94.89%	93.53%	93.51%	95.54%	95.12%	93.51%	95.54%	95.34%	93.53%	na	94.96%	98.55%	94.48%	95.98%	95.82%	95.99%	100.00%	na	96.35%	96.18%	94.03%	99.67%
ENSG00000165762.3	na	na	na	na	97.37%	na	100.00%	na	na	na	na	97.37%	na	na	na	100.00%	100.00%	na	100.00%	97.37%	97.22%	na	na	na	97.37%	na	97.37%	na	91.11%	na	97.37%	100.00%	na	na	na
ENSG00000165794.10	100.00%	na	99.25%	na	100.00%	na	99.25%	100.00%	na	100.00%	100.00%	99.25%	na	na	100.00%	na	99.25%	na	100.00%	99.25%	100.00%	100.00%	na	na	100.00%	99.25%	na	100.00%	99.25%	na	na	99.25%	na	na	100.00%
ENSG00000165799.5	na	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	91.79%	100.00%	na	100.00%	100.00%	91.76%	na	100.00%	na	na	100.00%
ENSG00000165898.14	95.46%	na	95.46%	95.46%	95.46%	na	100.00%	99.79%	100.00%	100.00%	95.46%	100.00%	99.79%	95.46%	95.46%	100.00%	95.86%	95.46%	95.46%	95.46%	95.46%	100.00%	95.46%	na	95.46%	99.79%	95.46%	95.46%	95.46%	99.79%	99.79%	99.79%	na	na	95.46%
ENSG00000165905.18	98.62%	95.50%	na	na	98.67%	na	94.30%	97.55%	94.93%	97.84%	98.71%	97.11%	97.70%	97.88%	95.76%	94.21%	98.04%	94.82%	94.91%	97.21%	95.17%	94.16%	na	na	na	94.79%	98.61%	na	na	na	97.82%	na	na	94.64%	98.23%
ENSG00000166090.8	na	na	na	na	100.00%	na	100.00%	100.00%	99.89%	na	100.00%	na	100.00%	100.00%	100.00%	93.12%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na
ENSG00000166091.21	95.17%	na	98.98%	91.17%	98.98%	na	98.98%	94.12%	94.63%	98.10%	95.17%	na	na	98.47%	98.98%	99.55%	na	92.50%	93.71%	93.71%	98.62%	96.04%	98.98%	96.04%	94.34%	na	96.88%	98.98%	94.28%	95.55%	96.44%	94.63%	99.08%	na	98.98%
ENSG00000166133.18	91.21%	na	90.04%	na	na	na	90.04%	90.04%	na	100.00%	na	100.00%	na	90.04%	100.00%	100.00%	na	100.00%	na	90.04%	90.04%	na	na	100.00%	na	na	100.00%	na	90.04%	na	100.00%	na	90.04%	na	100.00%
ENSG00000166166.13	95.60%	92.83%	94.32%	95.60%	100.00%	100.00%	95.60%	98.11%	100.00%	95.60%	100.00%	95.60%	94.25%	na	95.60%	94.66%	94.33%	94.43%	100.00%	100.00%	95.60%	95.60%	100.00%	100.00%	100.00%	100.00%	95.60%	94.37%	100.00%	94.35%	100.00%	100.00%	100.00%	95.60%	94.23%
ENSG00000166311.10	95.79%	95.20%	96.02%	na	95.70%	na	na	96.28%	na	96.38%	97.64%	96.13%	96.23%	95.69%	na	99.84%	na	95.92%	na	95.31%	na	na	na	na	98.27%	na	na	98.98%	na	94.44%	na	na	na	na	na
ENSG00000166426.8	86.21%	na	100.00%	86.21%	na	na	na	86.21%	86.21%	na	100.00%	86.01%	100.00%	86.01%	100.00%	86.21%	100.00%	86.01%	100.00%	100.00%	na	na	na	na	100.00%	na	86.21%	86.21%	na	100.00%	na	na	na	na	86.21%
ENSG00000166681.14	99.36%	na	99.36%	na	99.36%	100.00%	na	99.36%	na	99.36%	100.00%	99.36%	99.36%	na	100.00%	na	100.00%	na	na	na	99.36%	99.36%	na	99.36%	99.36%	na	99.36%	na	100.00%	99.36%	na	na	na	na	100.00%
ENSG00000166869.3	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	97.69%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000166886.13	na	na	na	na	na	na	94.31%	na	96.25%	na	na	na	na	na	na	na	96.80%	na	98.30%	na	na	na	92.01%	96.60%	98.20%	na	na	96.65%	89.07%	90.91%	89.69%	98.10%	98.42%	95.69%	na
ENSG00000166965.13	na	na	na	na	na	na	97.37%	91.40%	92.31%	95.04%	na	na	89.65%	na	98.49%	na	na	93.73%	na	92.31%	95.53%	90.88%	na	87.29%	na	na	na	94.67%	na	na	na	na	na	na	na
ENSG00000166997.8	95.51%	na	na	na	92.81%	na	89.13%	94.89%	na	na	90.17%	89.95%	88.90%	92.37%	88.78%	91.61%	na	93.41%	88.81%	87.78%	92.34%	90.00%	na	96.41%	91.15%	na	90.56%	89.52%	90.00%	88.59%	na	91.44%	na	na	na
ENSG00000167130.18	na	99.77%	na	na	96.76%	99.91%	99.91%	99.91%	na	99.79%	na	99.91%	na	na	100.00%	99.93%	100.00%	99.91%	100.00%	97.39%	100.00%	99.72%	94.38%	na	95.90%	94.51%	96.02%	99.76%	95.29%	96.15%	99.91%	95.22%	99.90%	99.81%	99.91%
ENSG00000167131.17	85.52%	89.90%	89.57%	93.45%	94.33%	92.52%	97.59%	95.95%	94.80%	na	97.36%	95.24%	92.53%	96.48%	96.12%	na	93.53%	90.44%	95.73%	88.75%	90.46%	90.71%	94.21%	na	88.69%	95.97%	93.38%	89.57%	95.93%	na	89.56%	94.16%	94.95%	85.97%	86.95%
ENSG00000167136.7	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000167194.8	na	92.26%	na	92.46%	90.47%	91.33%	89.45%	86.02%	na	94.98%	na	na	84.70%	88.48%	87.33%	na	97.10%	94.86%	na	97.10%	92.32%	94.89%	na	na	na	94.86%	na	na	94.86%	88.46%	100.00%	na	91.41%	na	na
ENSG00000167395.10	na	na	97.86%	na	97.63%	na	97.84%	na	na	na	na	na	na	na	na	97.32%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	97.85%	na	97.86%	na	na
ENSG00000167447.13	na	95.35%	97.46%	na	na	92.97%	95.34%	93.23%	94.71%	93.70%	na	88.99%	98.99%	97.44%	94.77%	na	89.50%	na	90.44%	93.69%	90.38%	97.63%	na	93.77%	92.05%	95.79%	91.12%	91.90%	na	na	na	92.86%	94.69%	92.27%	na
ENSG00000167513.9	93.43%	96.25%	92.88%	91.75%	95.44%	98.52%	91.46%	100.00%	91.46%	92.57%	100.00%	98.52%	92.89%	90.24%	90.24%	100.00%	93.05%	93.02%	89.32%	100.00%	100.00%	97.98%	100.00%	100.00%	94.04%	98.74%	89.68%	92.67%	95.17%	91.46%	na	89.32%	93.05%	93.43%	90.11%
ENSG00000167580.8	92.41%	91.80%	91.49%	93.92%	92.58%	na	93.94%	89.62%	95.06%	96.48%	92.68%	90.42%	93.89%	95.69%	92.40%	91.48%	92.60%	95.89%	94.59%	92.85%	91.78%	92.81%	95.78%	93.68%	94.87%	91.78%	92.87%	97.04%	96.46%	94.66%	92.91%	92.41%	na	na	95.83%
ENSG00000167588.13	97.82%	91.54%	94.46%	95.33%	95.93%	na	95.96%	na	97.56%	100.00%	96.64%	95.28%	95.39%	94.99%	95.92%	96.55%	na	95.46%	95.41%	96.55%	93.92%	94.17%	98.23%	96.84%	92.78%	97.01%	92.96%	93.09%	97.30%	93.37%	92.28%	93.35%	95.60%	95.46%	na
ENSG00000167612.13	na	na	95.20%	90.07%	94.74%	na	99.74%	98.40%	95.89%	95.86%	93.46%	na	94.91%	95.20%	93.60%	na	94.77%	94.66%	96.81%	95.20%	94.80%	na	na	92.23%	na	na	91.89%	97.33%	97.61%	na	94.11%	na	95.88%	93.09%	96.49%
ENSG00000167625.12	99.88%	99.88%	98.83%	99.88%	na	99.88%	99.88%	99.88%	98.83%	na	99.88%	100.00%	98.83%	98.83%	100.00%	99.88%	98.83%	98.83%	98.83%	100.00%	99.88%	100.00%	99.88%	100.00%	100.00%	100.00%	100.00%	99.88%	98.83%	98.83%	99.88%	98.83%	99.88%	98.83%	98.83%
ENSG00000167700.9	100.00%	na	na	95.08%	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	97.06%	95.08%	na	95.08%	100.00%	na	95.08%	100.00%	95.78%	na	na	na	100.00%	100.00%	100.00%	95.78%	100.00%	100.00%	na	na
ENSG00000167701.14	97.34%	na	97.34%	97.83%	97.34%	96.28%	na	99.82%	94.39%	93.95%	97.02%	99.10%	99.88%	94.37%	97.83%	na	98.76%	97.01%	99.87%	na	97.61%	96.98%	96.31%	97.70%	na	na	99.10%	95.31%	96.11%	96.26%	98.90%	95.40%	99.82%	na	97.34%
ENSG00000167702.13	na	na	95.68%	na	96.67%	97.68%	93.87%	99.19%	99.27%	na	95.28%	97.68%	95.01%	95.55%	na	na	97.10%	98.08%	96.20%	99.27%	98.67%	96.54%	95.55%	100.00%	94.39%	97.10%	97.10%	99.71%	96.08%	95.16%	95.14%	99.19%	97.10%	na	94.82%
ENSG00000167779.9	95.82%	na	97.14%	100.00%	93.19%	na	93.19%	92.85%	93.19%	93.36%	92.85%	93.19%	100.00%	94.89%	100.00%	100.00%	100.00%	100.00%	93.19%	100.00%	97.32%	92.85%	95.82%	93.20%	93.19%	92.85%	100.00%	93.19%	93.19%	95.82%	94.53%	93.19%	95.82%	na	93.19%
ENSG00000167842.16	na	na	97.07%	99.42%	96.01%	na	92.28%	100.00%	na	na	na	na	na	na	na	na	na	na	na	na	na	92.29%	na	92.29%	na	na	91.08%	96.01%	na	92.29%	100.00%	92.29%	na	na	92.28%
ENSG00000167862.10	89.39%	91.86%	100.00%	90.12%	92.80%	na	89.39%	100.00%	100.00%	90.83%	86.67%	100.00%	92.86%	89.46%	87.41%	100.00%	89.45%	86.72%	94.98%	87.84%	91.91%	95.09%	88.30%	89.42%	100.00%	87.41%	88.98%	84.67%	94.98%	89.41%	88.97%	87.84%	87.84%	na	95.00%
ENSG00000167968.13	93.70%	94.02%	95.01%	na	94.53%	na	93.17%	95.56%	100.00%	95.87%	94.02%	95.01%	95.63%	94.69%	95.22%	94.53%	93.49%	100.00%	95.57%	94.30%	100.00%	95.01%	94.53%	na	96.08%	94.54%	93.17%	94.53%	100.00%	94.69%	na	95.14%	100.00%	na	100.00%
ENSG00000168002.12	94.66%	91.71%	89.45%	94.94%	91.80%	na	96.02%	92.18%	94.40%	93.84%	93.47%	97.55%	96.52%	90.92%	97.55%	91.04%	na	93.79%	94.29%	92.27%	95.62%	89.71%	na	95.30%	96.53%	94.29%	91.82%	97.91%	91.67%	91.00%	na	91.63%	na	na	94.53%
ENSG00000168061.17	99.60%	na	96.54%	na	99.54%	na	99.60%	na	na	96.54%	99.60%	96.97%	95.96%	99.60%	96.54%	97.17%	99.60%	99.54%	na	na	99.60%	99.60%	na	96.54%	na	99.60%	99.60%	99.60%	na	na	99.65%	na	na	na	99.54%
ENSG00000168090.10	93.67%	92.97%	95.56%	92.24%	91.22%	na	na	96.83%	98.02%	na	94.72%	na	94.78%	100.00%	96.38%	90.81%	97.91%	na	94.56%	89.58%	na	na	na	100.00%	na	na	na	100.00%	91.00%	98.75%	na	100.00%	97.74%	na	95.19%
ENSG00000168101.15	94.30%	96.49%	98.28%	93.35%	94.30%	na	94.30%	94.30%	99.68%	na	na	94.30%	99.93%	93.35%	na	94.00%	94.30%	94.89%	95.01%	94.30%	93.35%	na	na	95.31%	98.53%	98.53%	98.53%	93.35%	99.94%	96.29%	99.94%	na	98.53%	na	99.94%
ENSG00000168209.6	95.47%	95.11%	na	97.98%	na	na	96.73%	na	na	95.58%	96.73%	97.98%	na	97.98%	96.73%	96.73%	96.41%	na	96.73%	96.24%	na	na	na	96.73%	96.36%	96.73%	95.38%	94.57%	na	97.44%	96.36%	96.73%	96.36%	97.98%	97.98%
ENSG00000168229.4	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na	na
ENSG00000168237.18	na	90.44%	91.33%	96.12%	93.36%	na	91.28%	96.08%	na	na	95.40%	97.47%	100.00%	na	96.86%	na	94.69%	96.86%	92.24%	95.07%	95.06%	93.20%	98.23%	na	95.32%	94.72%	94.51%	96.21%	95.34%	na	94.40%	98.44%	na	na	96.62%
ENSG00000168454.13	93.66%	na	90.13%	na	95.97%	na	94.06%	100.00%	na	97.36%	96.63%	95.37%	na	na	100.00%	na	100.00%	92.72%	na	na	96.92%	na	na	96.92%	na	na	96.92%	na	na	na	na	98.00%	93.50%	na	95.33%
ENSG00000168495.13	98.72%	na	99.34%	98.33%	96.95%	99.86%	97.93%	97.94%	98.40%	99.34%	99.72%	98.84%	99.02%	99.25%	99.87%	98.47%	98.57%	97.29%	98.96%	98.31%	98.73%	97.94%	na	98.07%	99.72%	97.88%	98.40%	98.39%	99.71%	99.68%	na	98.41%	98.88%	98.21%	96.99%
ENSG00000168515.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000168517.11	98.20%	na	100.00%	na	97.12%	na	97.12%	98.10%	na	na	97.12%	96.84%	97.12%	100.00%	97.12%	98.20%	97.12%	96.82%	97.12%	98.21%	100.00%	97.12%	97.12%	97.12%	97.61%	na	97.12%	96.76%	100.00%	100.00%	98.21%	98.20%	97.12%	na	na
ENSG00000168564.6	na	na	96.03%	99.98%	95.95%	na	na	na	99.43%	99.42%	99.41%	99.99%	na	99.98%	95.95%	na	99.40%	96.04%	96.37%	99.40%	95.95%	99.99%	95.95%	na	na	na	na	95.95%	99.98%	na	na	na	99.98%	na	99.40%
ENSG00000168634.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000168653.11	96.75%	100.00%	100.00%	100.00%	96.75%	na	96.75%	100.00%	100.00%	100.00%	100.00%	96.75%	96.75%	96.75%	100.00%	96.75%	96.75%	96.75%	100.00%	100.00%	100.00%	100.00%	100.00%	na	96.75%	100.00%	100.00%	96.75%	96.75%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000168748.14	100.00%	100.00%	91.35%	98.14%	100.00%	na	100.00%	98.14%	92.89%	100.00%	100.00%	100.00%	90.28%	98.14%	91.35%	100.00%	87.71%	100.00%	87.78%	100.00%	100.00%	91.35%	97.10%	na	90.28%	98.14%	100.00%	90.28%	87.71%	100.00%	98.14%	98.14%	na	na	98.14%
ENSG00000168811.8	94.53%	93.52%	99.45%	99.45%	94.25%	93.52%	96.13%	94.53%	na	na	99.45%	99.45%	99.45%	94.53%	98.42%	96.13%	na	96.13%	94.53%	99.45%	na	na	98.42%	na	99.45%	na	99.22%	99.45%	na	96.13%	na	93.52%	99.45%	96.13%	93.89%
ENSG00000168894.10	91.36%	91.41%	na	94.84%	96.66%	100.00%	88.72%	91.09%	94.94%	91.36%	94.98%	92.77%	91.07%	92.77%	91.07%	92.53%	na	91.13%	92.77%	94.94%	na	91.13%	na	91.84%	94.94%	91.84%	100.00%	na	89.71%	na	94.96%	100.00%	91.04%	91.84%	100.00%
ENSG00000168899.5	95.62%	95.66%	na	100.00%	na	na	na	na	na	na	95.62%	100.00%	95.62%	na	na	na	na	na	100.00%	95.62%	95.65%	na	na	95.62%	95.79%	na	na	95.62%	100.00%	100.00%	95.62%	na	na	na	na
ENSG00000169136.13	na	na	89.70%	92.26%	94.84%	na	92.47%	90.41%	na	90.78%	94.57%	87.52%	93.66%	89.69%	na	na	89.77%	89.69%	na	92.38%	na	90.83%	100.00%	97.72%	93.68%	89.28%	100.00%	87.48%	97.79%	88.14%	89.41%	91.99%	na	94.79%	na
ENSG00000169188.5	92.81%	100.00%	92.83%	92.81%	92.83%	100.00%	100.00%	100.00%	93.53%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	93.53%	100.00%	100.00%	100.00%	93.53%	92.83%	93.53%	100.00%	100.00%	93.54%	100.00%	100.00%	100.00%	na	93.53%	100.00%	93.53%	92.81%
ENSG00000169194.10	89.57%	100.00%	na	91.76%	92.59%	na	92.59%	92.59%	na	na	86.11%	91.76%	91.76%	91.76%	91.76%	91.76%	100.00%	95.79%	86.13%	91.76%	92.59%	92.95%	na	na	na	91.76%	86.11%	100.00%	na	na	na	91.76%	na	na	91.76%
ENSG00000169230.10	96.12%	95.88%	97.07%	100.00%	99.02%	na	95.26%	98.39%	100.00%	na	na	96.24%	96.76%	100.00%	na	na	na	na	na	99.72%	100.00%	na	na	95.02%	95.80%	99.70%	96.73%	99.89%	99.77%	95.07%	100.00%	na	na	na	99.89%
ENSG00000169242.12	94.74%	94.74%	93.48%	na	93.48%	99.55%	93.76%	93.48%	99.55%	93.49%	91.89%	93.48%	90.43%	100.00%	100.00%	95.40%	93.49%	na	93.03%	93.49%	93.76%	91.89%	na	99.55%	99.55%	100.00%	100.00%	93.76%	94.03%	na	95.75%	94.74%	99.55%	93.78%	88.92%
ENSG00000169314.15	92.80%	94.02%	na	na	na	na	99.81%	95.92%	92.18%	91.17%	91.34%	89.70%	92.03%	90.91%	na	92.86%	96.50%	95.82%	100.00%	96.50%	93.17%	92.03%	93.20%	na	na	93.17%	88.32%	98.78%	91.34%	92.01%	92.56%	na	na	na	92.23%
ENSG00000169429.12	95.64%	na	94.71%	92.00%	na	92.37%	na	95.64%	na	95.64%	95.84%	na	92.00%	95.96%	95.62%	91.18%	95.62%	93.05%	na	na	na	95.84%	94.49%	na	95.64%	95.64%	na	95.64%	91.55%	94.17%	95.62%	na	93.81%	95.62%	na
ENSG00000169605.7	94.85%	na	97.96%	97.96%	97.96%	na	100.00%	97.96%	94.85%	94.85%	94.85%	100.00%	97.96%	100.00%	100.00%	97.96%	97.96%	na	97.96%	89.70%	97.96%	100.00%	100.00%	97.96%	97.96%	na	94.85%	100.00%	94.85%	94.79%	100.00%	94.85%	na	na	94.85%
ENSG00000169612.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	na
ENSG00000169683.8	94.42%	96.68%	100.00%	92.02%	94.17%	na	94.90%	na	na	92.77%	na	na	93.50%	96.32%	na	na	95.96%	95.41%	na	90.67%	93.02%	na	na	95.35%	94.84%	93.41%	na	96.41%	92.84%	91.91%	na	92.05%	98.48%	na	98.75%
ENSG00000169704.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	80.79%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	80.67%
ENSG00000169750.9	94.05%	100.00%	89.75%	89.75%	94.53%	89.75%	94.05%	100.00%	89.75%	89.75%	92.85%	89.75%	89.75%	94.05%	89.75%	94.05%	92.83%	94.05%	100.00%	100.00%	100.00%	94.05%	100.00%	89.77%	90.08%	100.00%	94.05%	100.00%	94.05%	100.00%	94.07%	94.05%	89.75%	100.00%	100.00%
ENSG00000169877.10	85.45%	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	na	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	na	85.55%	100.00%	85.45%	na	100.00%	na	na	na	100.00%
ENSG00000169885.10	93.51%	92.22%	90.70%	85.40%	na	na	91.22%	87.03%	94.02%	87.43%	93.07%	100.00%	89.86%	88.99%	89.19%	88.15%	91.81%	88.63%	91.08%	91.46%	86.39%	94.85%	88.13%	na	91.95%	96.05%	85.25%	90.18%	85.40%	83.41%	90.00%	86.43%	na	na	91.08%
ENSG00000169906.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000169962.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
