Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000161664.7	92.39%	na	95.73%	95.43%	94.45%	na	98.73%	92.39%	96.83%	96.23%	93.76%	88.61%	95.43%	90.25%	94.67%	96.83%	91.31%	93.76%	94.44%	92.39%	95.08%	91.31%	96.83%	95.56%	90.25%	91.31%	92.39%	91.31%	91.31%	92.39%	92.39%	92.39%	88.61%	na	98.73%
ENSG00000161798.7	100.00%	100.00%	na	na	99.17%	na	na	99.95%	na	na	na	99.93%	99.79%	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	99.97%	na	99.86%	na	99.57%	100.00%	na	na	100.00%	100.00%	100.00%
ENSG00000161835.11	na	na	na	na	na	88.81%	90.21%	88.76%	86.58%	94.00%	na	91.25%	na	93.56%	88.49%	na	na	93.56%	93.74%	91.68%	91.32%	90.22%	na	93.56%	88.35%	na	94.00%	na	90.21%	94.18%	na	na	89.68%	na	92.94%
ENSG00000161920.11	100.00%	100.00%	na	100.00%	92.94%	na	95.81%	na	na	95.81%	na	95.81%	na	na	na	na	92.94%	na	na	na	na	na	na	na	na	na	95.81%	92.94%	100.00%	na	92.55%	na	na	100.00%	92.94%
ENSG00000161939.19	67.19%	66.34%	65.28%	69.80%	65.68%	na	68.24%	65.28%	67.59%	69.91%	65.50%	66.70%	70.56%	70.06%	65.94%	63.80%	65.64%	66.36%	72.06%	69.23%	66.16%	64.09%	64.59%	66.74%	61.50%	63.66%	67.70%	67.13%	66.14%	63.63%	65.00%	70.75%	67.14%	65.26%	68.49%
ENSG00000161940.11	91.38%	92.23%	na	na	77.73%	na	90.01%	88.93%	99.81%	na	91.91%	98.22%	82.27%	76.08%	91.38%	94.86%	na	95.32%	na	87.33%	88.58%	92.35%	80.38%	na	84.02%	82.56%	na	na	98.19%	81.10%	na	91.48%	89.59%	85.91%	81.80%
ENSG00000161958.11	85.63%	93.00%	100.00%	88.98%	95.69%	95.39%	95.69%	89.43%	89.85%	89.43%	89.43%	94.32%	92.87%	95.43%	90.53%	na	100.00%	92.37%	92.93%	95.69%	89.85%	84.83%	93.04%	89.43%	89.79%	90.45%	88.66%	90.73%	95.64%	na	92.06%	95.69%	84.84%	na	90.52%
ENSG00000161981.11	na	100.00%	na	na	100.00%	na	99.09%	na	100.00%	100.00%	na	93.29%	93.45%	100.00%	100.00%	93.62%	93.44%	92.47%	100.00%	na	94.05%	92.29%	100.00%	na	92.29%	na	99.90%	na	92.47%	92.29%	96.46%	na	na	na	92.29%
ENSG00000161992.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000162068.2	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	77.56%	77.24%	100.00%	81.47%	100.00%	100.00%	100.00%	100.00%	100.00%	88.21%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000162073.14	98.17%	na	98.16%	98.16%	na	98.16%	98.17%	98.17%	na	na	98.16%	na	na	98.16%	98.16%	na	na	98.17%	na	98.17%	98.17%	na	na	98.17%	98.16%	98.17%	na	na	98.17%	na	98.16%	na	98.17%	na	98.17%
ENSG00000162078.12	na	na	na	100.00%	na	na	97.49%	97.49%	na	100.00%	96.42%	100.00%	96.47%	98.49%	97.22%	na	na	na	97.49%	97.49%	98.49%	97.49%	na	96.92%	98.49%	97.49%	96.46%	98.49%	100.00%	na	na	100.00%	96.47%	na	97.49%
ENSG00000162148.11	99.45%	96.96%	97.03%	93.18%	95.18%	95.41%	94.23%	94.65%	95.02%	96.61%	98.14%	97.02%	94.61%	na	na	92.58%	na	93.97%	na	na	97.36%	98.79%	94.06%	na	93.21%	94.66%	97.27%	95.84%	96.17%	94.21%	na	100.00%	94.45%	97.17%	93.27%
ENSG00000162188.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000162460.7	96.15%	96.07%	na	96.15%	96.15%	na	89.28%	89.28%	96.02%	89.26%	96.14%	96.12%	89.22%	90.84%	96.15%	96.15%	89.28%	95.96%	89.28%	89.28%	89.28%	96.15%	96.15%	89.28%	89.17%	89.28%	96.15%	89.28%	89.28%	96.15%	90.83%	89.24%	89.26%	89.28%	89.26%
ENSG00000162461.8	89.77%	89.77%	89.77%	na	100.00%	na	89.77%	100.00%	89.77%	100.00%	na	91.21%	89.77%	89.77%	na	100.00%	89.77%	91.21%	89.77%	89.77%	100.00%	100.00%	na	na	89.77%	91.21%	89.77%	89.77%	89.77%	89.77%	na	89.77%	na	na	100.00%
ENSG00000162650.17	82.65%	na	87.19%	89.26%	86.27%	na	85.25%	85.01%	na	na	84.57%	84.54%	88.13%	85.63%	86.99%	na	84.78%	na	na	82.65%	84.88%	88.19%	85.40%	na	86.90%	84.20%	86.24%	86.04%	84.25%	86.25%	na	86.82%	na	na	84.35%
ENSG00000162728.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000162734.13	81.56%	73.51%	73.51%	84.07%	73.51%	na	88.95%	88.95%	77.90%	na	90.77%	73.51%	77.90%	88.95%	76.21%	81.47%	73.51%	77.90%	73.51%	88.95%	88.95%	88.95%	na	na	86.70%	75.97%	77.90%	73.51%	88.95%	na	na	88.95%	84.07%	88.95%	88.95%
ENSG00000162746.15	81.82%	na	79.43%	80.05%	81.66%	na	na	79.28%	na	77.48%	85.13%	na	81.81%	na	79.84%	81.64%	74.92%	83.61%	81.53%	79.23%	76.60%	81.66%	na	na	82.56%	80.69%	79.88%	81.25%	76.64%	na	80.96%	81.67%	81.63%	na	81.80%
ENSG00000162755.14	95.18%	na	97.26%	na	na	na	90.78%	na	92.47%	92.03%	93.26%	95.85%	92.20%	na	94.95%	97.02%	91.32%	94.71%	na	91.37%	95.55%	na	94.98%	92.38%	na	91.37%	93.07%	na	95.94%	na	na	95.94%	95.55%	95.55%	na
ENSG00000162775.17	na	na	98.79%	na	98.79%	na	96.81%	na	na	96.81%	na	98.79%	na	na	96.81%	na	na	na	na	96.81%	na	96.81%	96.81%	na	96.81%	na	98.79%	96.81%	96.81%	na	na	na	na	96.81%	98.79%
ENSG00000162891.11	98.33%	98.33%	98.79%	98.64%	98.47%	na	98.51%	93.96%	na	98.33%	98.26%	98.33%	98.51%	98.64%	98.26%	91.65%	93.86%	98.54%	98.75%	98.33%	98.82%	98.51%	98.26%	98.33%	98.57%	98.57%	98.82%	98.51%	98.57%	95.91%	98.33%	98.56%	98.44%	na	98.33%
ENSG00000162892.16	94.77%	na	93.67%	na	93.67%	99.95%	95.19%	91.44%	na	97.21%	na	96.89%	na	96.90%	92.08%	94.81%	na	95.77%	99.78%	na	99.95%	94.77%	99.95%	95.02%	95.57%	94.77%	94.77%	96.23%	91.28%	na	95.01%	97.21%	99.95%	90.23%	99.95%
ENSG00000163209.15	na	na	na	89.99%	na	na	na	na	na	92.63%	89.99%	na	89.99%	92.63%	na	na	na	na	na	na	na	na	na	na	89.99%	na	na	na	89.99%	100.00%	na	na	na	na	90.96%
ENSG00000163220.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	95.29%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	95.29%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000163295.5	83.76%	100.00%	89.45%	100.00%	87.20%	na	97.09%	83.76%	83.55%	81.71%	91.98%	92.16%	83.76%	83.76%	96.45%	90.40%	97.32%	89.59%	100.00%	86.07%	91.91%	85.54%	85.01%	86.04%	94.11%	91.93%	83.76%	93.58%	84.18%	85.40%	94.78%	85.52%	na	na	75.14%
ENSG00000163435.16	88.42%	90.09%	na	89.21%	91.17%	na	89.82%	na	90.09%	84.58%	87.89%	na	90.60%	88.85%	na	na	89.24%	90.65%	89.66%	92.28%	na	92.79%	na	na	86.86%	na	88.86%	93.17%	na	na	93.17%	90.09%	na	na	89.75%
ENSG00000163467.12	92.91%	na	94.12%	na	94.22%	na	92.91%	92.94%	97.48%	93.65%	92.91%	93.65%	92.91%	99.89%	98.58%	94.15%	98.47%	96.63%	94.73%	99.93%	98.98%	na	na	97.96%	93.56%	na	99.83%	97.66%	94.19%	91.22%	93.65%	97.39%	94.68%	97.98%	96.06%
ENSG00000163661.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000163739.5	79.50%	91.43%	77.63%	91.43%	77.63%	na	77.63%	84.49%	100.00%	100.00%	100.00%	77.63%	77.63%	100.00%	100.00%	89.13%	91.43%	100.00%	77.63%	77.63%	77.63%	100.00%	78.69%	82.81%	91.43%	100.00%	91.43%	100.00%	100.00%	91.43%	86.59%	79.27%	91.43%	na	100.00%
ENSG00000163792.6	100.00%	na	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000163793.13	93.91%	98.76%	93.38%	99.20%	94.89%	97.12%	96.26%	97.18%	94.81%	99.52%	98.80%	93.75%	93.50%	96.37%	92.06%	99.52%	96.24%	98.37%	96.24%	96.86%	96.41%	98.30%	93.48%	93.98%	98.53%	98.65%	93.85%	99.52%	98.76%	93.50%	98.88%	97.08%	93.38%	94.22%	94.87%
ENSG00000163825.5	84.35%	na	84.35%	79.47%	84.35%	na	na	84.35%	84.35%	na	na	na	na	84.35%	na	84.35%	84.35%	84.35%	84.35%	na	na	84.35%	84.35%	na	na	na	na	na	na	84.35%	84.35%	84.35%	na	na	na
ENSG00000163874.11	na	96.11%	na	na	96.11%	na	na	na	na	95.98%	na	na	96.11%	93.52%	na	96.11%	na	na	na	na	96.11%	na	na	na	na	na	na	na	93.52%	na	96.11%	na	na	na	na
ENSG00000163879.11	92.32%	93.96%	97.77%	92.32%	na	na	na	97.77%	na	99.99%	97.77%	95.60%	97.77%	92.32%	99.99%	97.75%	na	93.92%	na	93.92%	97.77%	na	na	97.73%	92.32%	na	na	95.59%	93.97%	94.08%	84.27%	na	93.92%	na	na
ENSG00000163914.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164011.18	na	92.24%	94.26%	na	na	na	94.05%	94.34%	na	na	95.38%	93.16%	na	94.05%	91.54%	94.15%	na	94.15%	na	94.05%	na	na	na	na	na	95.19%	93.62%	na	na	92.63%	95.26%	95.35%	93.07%	na	95.69%
ENSG00000164047.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	83.04%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000164056.11	99.95%	99.24%	99.10%	98.61%	99.95%	93.12%	na	na	98.61%	na	92.31%	na	na	na	na	96.63%	na	na	na	93.10%	na	na	na	na	na	93.12%	na	99.95%	99.95%	na	99.24%	na	93.12%	na	na
ENSG00000164088.18	96.87%	93.33%	96.05%	94.07%	na	93.08%	90.80%	94.36%	na	95.56%	93.92%	92.27%	na	92.72%	94.05%	90.80%	91.85%	na	93.46%	94.35%	90.15%	95.89%	91.73%	na	92.12%	95.75%	na	93.37%	95.65%	na	90.39%	92.85%	na	89.51%	94.36%
ENSG00000164105.4	100.00%	na	na	na	100.00%	100.00%	na	na	na	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na
ENSG00000164129.12	na	89.00%	89.00%	na	89.00%	na	na	100.00%	100.00%	100.00%	na	89.00%	100.00%	100.00%	89.00%	100.00%	100.00%	na	89.00%	89.00%	na	89.00%	89.00%	89.00%	100.00%	na	100.00%	89.00%	100.00%	89.00%	na	89.00%	89.00%	na	100.00%
ENSG00000164294.14	na	na	98.70%	na	98.92%	na	na	98.03%	na	na	na	na	na	na	na	na	na	98.71%	98.03%	na	na	98.78%	na	98.99%	na	na	na	na	na	na	98.97%	98.29%	99.00%	98.88%	na
ENSG00000164326.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na
ENSG00000164399.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164400.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164405.11	na	na	na	na	na	na	86.93%	na	na	na	na	na	87.71%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	94.91%	na
ENSG00000164406.8	78.07%	79.25%	78.04%	na	na	na	na	78.04%	na	78.04%	na	na	na	78.04%	78.04%	78.04%	na	78.04%	na	78.04%	78.04%	78.04%	na	78.04%	na	78.04%	78.04%	na	78.04%	na	na	79.84%	na	78.04%	78.04%
ENSG00000164434.12	86.20%	na	86.20%	100.00%	86.20%	na	100.00%	86.20%	100.00%	100.00%	100.00%	100.00%	100.00%	na	86.20%	86.20%	100.00%	100.00%	100.00%	100.00%	86.20%	100.00%	91.68%	86.20%	100.00%	86.20%	100.00%	86.20%	100.00%	86.20%	86.20%	100.00%	na	na	87.47%
ENSG00000164438.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164611.13	98.90%	98.74%	97.40%	93.84%	94.67%	95.13%	na	96.07%	95.98%	92.87%	99.29%	95.05%	95.13%	na	94.93%	98.36%	97.36%	92.77%	95.60%	94.86%	na	92.87%	95.34%	90.60%	98.74%	93.10%	na	94.86%	95.08%	92.15%	94.13%	94.86%	92.87%	97.72%	94.13%
ENSG00000164620.9	92.51%	97.58%	91.67%	91.63%	86.79%	na	95.59%	91.67%	91.63%	92.51%	91.67%	86.97%	91.67%	91.61%	91.63%	na	87.17%	86.09%	84.06%	94.46%	91.67%	92.46%	na	na	86.75%	99.10%	88.33%	91.67%	92.56%	na	92.51%	99.27%	92.46%	na	91.63%
ENSG00000164687.11	89.40%	93.00%	94.09%	na	89.53%	na	na	na	na	95.46%	na	99.39%	na	na	na	na	94.50%	na	na	91.44%	99.39%	na	na	na	na	92.35%	na	99.32%	na	na	na	na	90.14%	na	na
ENSG00000164853.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164920.10	na	90.16%	na	na	na	na	na	na	87.39%	91.43%	na	na	86.13%	90.03%	86.55%	na	92.09%	94.31%	94.32%	na	na	90.61%	na	na	93.17%	na	89.50%	95.42%	86.10%	na	na	89.50%	93.18%	92.20%	na
ENSG00000165131.8	na	100.00%	na	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	na	na	na	100.00%	na	100.00%	100.00%	na	na	100.00%
ENSG00000165175.17	100.00%	95.06%	na	94.97%	na	na	na	95.11%	na	na	89.32%	na	100.00%	na	93.73%	na	99.32%	na	100.00%	na	na	na	na	89.32%	na	na	na	100.00%	na	na	na	na	95.26%	na	99.50%
ENSG00000165457.15	83.82%	na	80.86%	84.81%	84.79%	na	79.32%	80.43%	81.15%	78.46%	77.17%	79.98%	82.92%	83.38%	79.76%	80.73%	79.98%	82.96%	79.74%	79.98%	83.67%	79.76%	na	80.73%	84.77%	78.92%	80.42%	86.52%	80.43%	86.80%	na	84.39%	83.07%	79.62%	82.80%
ENSG00000165762.3	na	na	na	na	97.37%	na	100.00%	na	na	na	na	97.37%	na	na	na	100.00%	100.00%	na	100.00%	97.37%	96.76%	na	na	na	97.37%	na	97.37%	na	91.11%	na	97.37%	100.00%	na	na	na
ENSG00000165794.10	100.00%	na	97.27%	na	100.00%	na	97.27%	100.00%	na	100.00%	100.00%	97.27%	na	na	100.00%	na	97.27%	na	100.00%	97.27%	100.00%	100.00%	na	na	100.00%	97.27%	na	100.00%	97.27%	na	na	97.27%	na	na	100.00%
ENSG00000165799.5	na	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	91.79%	100.00%	na	100.00%	100.00%	91.76%	na	100.00%	na	na	100.00%
ENSG00000165898.14	85.09%	na	85.09%	85.09%	85.09%	na	100.00%	86.52%	100.00%	100.00%	85.09%	100.00%	86.52%	85.09%	85.09%	100.00%	85.22%	85.09%	85.09%	85.09%	85.09%	100.00%	85.09%	na	85.09%	86.52%	85.09%	85.09%	85.09%	86.52%	86.52%	86.52%	na	na	85.09%
ENSG00000165905.18	91.23%	87.22%	na	na	92.43%	na	86.45%	89.29%	87.56%	92.53%	90.28%	88.65%	90.72%	90.79%	87.38%	85.03%	91.03%	87.81%	87.94%	89.66%	87.52%	85.82%	na	na	na	87.24%	90.28%	na	na	na	89.18%	na	na	87.00%	91.61%
ENSG00000166090.8	na	na	na	na	100.00%	na	100.00%	100.00%	99.89%	na	100.00%	na	100.00%	100.00%	100.00%	93.12%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na
ENSG00000166091.21	89.53%	na	92.81%	89.55%	92.81%	na	92.81%	85.55%	88.46%	92.26%	89.60%	na	na	88.04%	92.81%	94.96%	na	86.32%	86.82%	86.82%	89.08%	84.73%	92.81%	84.73%	83.78%	na	91.07%	92.81%	87.23%	89.98%	86.18%	88.46%	93.37%	na	92.81%
ENSG00000166133.18	86.59%	na	83.45%	na	na	na	83.45%	83.45%	na	93.40%	na	93.40%	na	83.45%	93.40%	93.40%	na	93.40%	na	83.45%	83.45%	na	na	93.40%	na	na	93.40%	na	83.45%	na	93.40%	na	83.45%	na	93.40%
ENSG00000166166.13	99.59%	92.83%	98.14%	99.59%	100.00%	100.00%	99.59%	98.11%	98.34%	99.59%	100.00%	99.59%	98.05%	na	99.59%	94.66%	94.33%	94.43%	100.00%	100.00%	99.59%	99.59%	100.00%	100.00%	100.00%	100.00%	99.59%	94.37%	100.00%	94.35%	100.00%	100.00%	100.00%	99.59%	98.03%
ENSG00000166311.10	94.71%	90.28%	90.85%	na	90.86%	na	na	85.06%	na	91.19%	93.72%	90.21%	89.84%	92.28%	na	94.58%	na	88.71%	na	81.09%	na	na	na	na	92.83%	na	na	93.72%	na	89.20%	na	na	na	na	na
ENSG00000166426.8	89.19%	na	100.00%	89.19%	na	na	na	89.19%	89.19%	na	100.00%	86.01%	100.00%	86.01%	100.00%	89.19%	100.00%	86.01%	100.00%	100.00%	na	na	na	na	100.00%	na	89.19%	89.19%	na	100.00%	na	na	na	na	89.19%
ENSG00000166681.14	99.36%	na	99.36%	na	99.36%	99.36%	na	99.36%	na	99.36%	99.36%	99.36%	99.36%	na	99.36%	na	99.36%	na	na	na	99.36%	99.36%	na	99.36%	99.36%	na	99.36%	na	99.36%	99.36%	na	na	na	na	99.36%
ENSG00000166869.3	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	95.83%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000166886.13	na	na	na	na	na	na	82.22%	na	84.97%	na	na	na	na	na	na	na	86.75%	na	91.73%	na	na	na	81.45%	85.39%	90.72%	na	na	85.13%	75.45%	79.45%	76.53%	90.70%	87.97%	85.38%	na
ENSG00000166965.13	na	na	na	na	na	na	89.61%	85.70%	83.01%	84.49%	na	na	86.91%	na	85.98%	na	na	87.63%	na	82.23%	89.44%	82.29%	na	78.59%	na	na	na	83.34%	na	na	na	na	na	na	na
ENSG00000166997.8	98.52%	na	na	na	93.73%	na	91.27%	94.89%	na	na	91.09%	92.95%	90.59%	90.18%	93.19%	92.67%	na	94.19%	91.81%	92.19%	93.42%	91.06%	na	97.73%	92.21%	na	92.31%	91.27%	91.07%	87.58%	na	89.24%	na	na	na
ENSG00000167130.18	na	90.40%	na	na	89.29%	92.87%	92.87%	92.87%	na	90.43%	na	92.87%	na	na	92.02%	92.97%	90.43%	92.87%	90.43%	90.35%	90.43%	91.69%	85.59%	na	89.42%	86.30%	89.61%	92.87%	88.26%	89.67%	92.87%	87.66%	91.69%	92.00%	92.87%
ENSG00000167131.17	76.17%	74.24%	75.62%	73.66%	81.13%	79.96%	84.34%	79.50%	77.65%	na	71.14%	81.34%	78.41%	79.95%	68.50%	na	87.72%	72.40%	68.94%	78.34%	77.86%	79.03%	76.82%	na	76.11%	70.24%	73.66%	75.64%	77.12%	na	75.59%	86.77%	75.12%	75.70%	67.35%
ENSG00000167136.7	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000167194.8	na	92.26%	na	90.56%	90.47%	91.33%	84.41%	87.03%	na	90.56%	na	na	85.71%	84.16%	80.29%	na	100.00%	90.56%	na	100.00%	92.32%	90.56%	na	na	na	90.48%	na	na	90.56%	100.00%	88.67%	na	93.60%	na	na
ENSG00000167395.10	na	na	98.59%	na	98.37%	na	98.59%	na	na	na	na	na	na	na	na	98.19%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	98.59%	na	98.59%	na	na
ENSG00000167447.13	na	90.40%	93.31%	na	na	88.73%	90.00%	84.78%	94.25%	91.34%	na	83.32%	99.48%	96.07%	93.82%	na	83.11%	na	86.87%	91.40%	86.26%	96.38%	na	90.90%	90.06%	92.15%	85.28%	86.96%	na	na	na	84.18%	90.39%	87.05%	na
ENSG00000167513.9	77.79%	78.26%	77.90%	76.69%	80.30%	76.58%	76.01%	84.53%	64.47%	77.20%	84.51%	74.45%	69.83%	68.01%	68.01%	84.29%	68.96%	70.75%	70.02%	84.56%	84.54%	81.40%	84.99%	85.00%	73.41%	71.20%	63.35%	77.03%	72.94%	75.99%	na	70.02%	71.06%	77.98%	74.65%
ENSG00000167580.8	96.66%	94.13%	94.97%	96.24%	94.62%	na	93.21%	91.99%	95.76%	99.99%	96.66%	93.21%	96.29%	94.80%	96.65%	94.99%	94.61%	100.00%	97.59%	97.04%	94.18%	94.90%	99.99%	97.21%	94.87%	94.17%	95.67%	97.04%	100.00%	96.74%	97.04%	96.65%	na	na	100.00%
ENSG00000167588.13	94.96%	82.38%	84.64%	80.75%	85.64%	na	85.69%	na	87.34%	94.69%	87.94%	91.65%	89.90%	83.24%	91.43%	85.60%	na	89.99%	90.13%	85.44%	88.03%	82.19%	92.75%	82.19%	85.20%	92.16%	88.61%	86.34%	93.76%	81.67%	87.04%	88.78%	79.82%	89.99%	na
ENSG00000167612.13	na	na	78.11%	80.66%	77.93%	na	84.51%	83.27%	79.42%	81.57%	80.82%	na	80.28%	83.70%	76.66%	na	77.49%	82.25%	78.90%	78.06%	80.00%	na	na	77.02%	na	na	77.70%	78.23%	78.66%	na	83.17%	na	78.81%	79.71%	81.68%
ENSG00000167625.12	99.88%	99.88%	98.71%	99.88%	na	99.88%	99.88%	99.88%	98.71%	na	99.88%	99.88%	98.71%	98.71%	99.88%	99.88%	98.71%	98.71%	98.71%	99.88%	99.88%	99.88%	99.88%	99.88%	99.88%	99.88%	99.88%	99.88%	98.71%	98.71%	99.88%	98.71%	99.88%	98.71%	98.71%
ENSG00000167700.9	99.59%	na	na	94.72%	na	na	na	na	na	99.23%	99.55%	na	99.12%	99.63%	na	96.70%	94.74%	na	94.71%	99.59%	na	94.72%	99.54%	95.05%	na	na	na	99.65%	94.36%	99.56%	90.09%	99.62%	99.66%	na	na
ENSG00000167701.14	86.11%	na	89.35%	87.79%	86.11%	88.64%	na	91.38%	86.19%	85.80%	88.58%	91.96%	88.61%	77.48%	85.87%	na	90.29%	85.90%	87.92%	na	90.04%	85.92%	83.30%	83.37%	na	na	87.55%	88.20%	84.22%	87.83%	90.82%	83.81%	91.38%	na	86.11%
ENSG00000167702.13	na	na	91.26%	na	89.20%	94.06%	83.56%	96.38%	96.49%	na	91.66%	94.06%	86.38%	91.05%	na	na	93.48%	93.90%	90.48%	96.49%	90.01%	92.41%	90.92%	94.44%	91.40%	93.48%	93.48%	88.13%	86.61%	85.91%	85.58%	96.38%	93.48%	na	91.20%
