Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000164611.13	0.05%	0.06%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000164620.9	0.04%	0.04%	0.04%	0.05%	0.04%	na	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.04%	0.04%	0.05%	0.05%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.05%
ENSG00000164687.11	0.04%	0.04%	0.04%	na	0.04%	na	na	na	na	0.04%	na	0.04%	na	na	na	na	0.04%	0.04%	na	0.04%	0.04%	na	na	na	0.04%	0.04%	na	0.04%	na	na	na	na	0.04%	na
ENSG00000164853.9	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000164898.13	na	0.04%	na	na	na	na	na	na	na	na	na	na	na	na	0.04%	na	na	na	0.04%	0.04%	na	na	0.04%	0.04%	na	0.04%	na	0.04%	na	na	na	na	na	0.04%
ENSG00000164920.10	na	0.07%	0.07%	na	na	na	na	na	0.07%	0.07%	na	na	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	na	0.07%	0.07%	0.07%	na	na	0.07%	0.07%	na
ENSG00000165131.8	na	0.02%	na	0.02%	0.02%	na	na	0.02%	na	0.02%	0.02%	na	0.02%	na	na	0.02%	na	0.02%	na	na	na	na	0.02%	na	na	na	na	0.02%	0.02%	na	0.02%	0.02%	na	0.02%
ENSG00000165175.17	0.03%	0.03%	0.03%	0.03%	na	na	na	0.03%	na	na	0.03%	na	0.03%	na	0.03%	na	0.03%	na	0.03%	0.03%	na	na	na	0.03%	na	na	na	0.03%	na	na	na	na	0.03%	0.03%
ENSG00000165457.15	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000165762.3	na	na	na	na	0.02%	na	0.02%	na	na	na	na	0.02%	na	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%	na	na
ENSG00000165794.10	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	na	na	na	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	na	0.02%	0.02%	na	na	0.02%	na	0.02%
ENSG00000165799.5	na	0.02%	na	0.02%	na	na	0.02%	0.02%	na	na	0.02%	0.02%	na	na	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	0.02%
ENSG00000165828.15	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000165898.14	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.04%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%
ENSG00000165905.18	0.06%	0.06%	0.06%	na	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	na	0.06%	0.06%	0.06%	na	na	0.06%	0.06%	na	na	0.06%
ENSG00000166090.8	na	na	na	na	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	na	na	0.02%	na	0.02%	0.02%	na	0.02%	na
ENSG00000166091.21	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	na	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%
ENSG00000166133.18	0.02%	na	0.02%	na	na	na	0.02%	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	na	0.02%	0.02%	na	na	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%
ENSG00000166166.13	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000166311.10	0.07%	0.07%	0.07%	0.07%	0.07%	na	na	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	na	0.07%	0.07%	0.07%	na	0.07%	na	na	0.07%	0.07%	na	0.07%	0.07%	0.07%	na	na	na	na
ENSG00000166426.8	0.02%	na	0.02%	0.02%	na	na	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	na	na	na	0.02%	na	0.02%	0.02%	na	0.02%	na	na	na	0.02%
ENSG00000166681.14	0.03%	na	0.03%	na	0.03%	0.03%	na	0.03%	na	0.03%	0.03%	0.03%	0.03%	na	0.03%	na	0.03%	na	na	na	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	na	0.03%	0.03%	0.03%	na	na	0.03%
ENSG00000166869.3	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000166886.13	na	0.03%	0.03%	na	na	na	0.03%	na	0.03%	na	na	na	na	na	na	na	0.03%	0.03%	0.03%	na	na	na	0.03%	0.03%	0.03%	na	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na
ENSG00000166965.13	na	na	na	na	na	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	na	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	na	0.06%	na	na	na	0.05%	na	na	0.05%	0.05%	na	0.05%
ENSG00000166997.8	0.04%	na	na	na	0.04%	na	0.04%	0.04%	na	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	na	na
ENSG00000167130.18	0.03%	0.04%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.04%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000167131.17	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000167136.7	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000167194.8	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.03%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.03%	0.04%	0.04%	0.04%	0.03%	0.04%	na	na	0.03%	na	0.04%	0.03%	0.04%	0.03%	na	0.04%	0.04%
ENSG00000167395.10	na	na	0.03%	na	0.03%	na	0.03%	na	na	na	na	na	na	na	na	0.03%	na	na	na	na	na	na	0.03%	na	na	na	na	na	na	na	0.03%	na	0.03%	na
ENSG00000167447.13	na	0.05%	0.05%	na	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	na	0.05%	0.05%	0.05%	na
ENSG00000167513.9	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000167580.8	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%
ENSG00000167588.13	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.06%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000167612.13	na	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	na	0.05%	na	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%
ENSG00000167625.12	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000167644.12	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%
ENSG00000167700.9	0.03%	0.03%	na	0.03%	na	na	na	na	0.03%	0.03%	0.03%	na	0.03%	0.03%	na	0.03%	0.03%	na	0.03%	0.03%	na	0.03%	0.03%	0.03%	na	na	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na
ENSG00000167701.14	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000167702.13	na	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%
ENSG00000167779.9	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000167842.16	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	na	na	na	na	na	na	na	0.05%	na	0.05%	na	na	na	0.05%	0.05%	0.05%	na	na	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%
ENSG00000167862.10	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000167968.13	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000168002.12	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%
ENSG00000168061.17	0.04%	na	0.04%	na	0.04%	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	na	0.04%	0.04%	na	0.04%	na	0.04%	0.04%	0.04%	na	na	0.04%	na	na	0.04%
ENSG00000168090.10	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	na	na	0.07%	na	na	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%
ENSG00000168101.15	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%
ENSG00000168209.6	0.04%	0.04%	na	0.04%	na	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	na	na	na	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000168229.4	0.02%	0.02%	na	0.02%	na	na	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	na	na	0.02%	0.02%	na
ENSG00000168237.18	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%
ENSG00000168454.13	0.04%	na	0.04%	na	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	0.04%	na	na	0.04%	na	0.04%	0.04%	na	na	0.04%	na	0.04%	0.04%	na	na	0.04%	na	na	na	na	0.04%	0.04%	0.04%
ENSG00000168495.13	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000168515.3	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000168517.11	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%
ENSG00000168564.6	na	na	0.04%	0.04%	0.04%	na	na	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	na	na	na	0.04%	0.04%	na	na	na	0.04%	0.04%
ENSG00000168634.5	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000168653.11	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%
ENSG00000168748.14	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%
ENSG00000168811.8	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	na	na	0.04%	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	na	0.04%	0.04%	0.04%
ENSG00000168894.10	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	0.05%
ENSG00000168899.5	0.02%	0.02%	na	0.02%	na	na	na	na	na	na	0.02%	0.02%	0.02%	na	na	na	na	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	na	na	na
ENSG00000169136.13	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%
ENSG00000169188.5	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000169194.10	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.05%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%
ENSG00000169230.10	0.07%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	na	na	0.06%	0.06%	0.06%	na	0.06%	0.06%	na	0.06%	0.06%	0.07%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%
ENSG00000169242.12	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000169314.15	0.04%	0.04%	na	na	na	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	na	0.04%
ENSG00000169429.12	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	na	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	na
ENSG00000169442.9	na	0.02%	na	na	na	na	na	0.02%	na	na	na	na	na	0.02%	na	0.02%	na	0.02%	0.02%	na	na	0.02%	na	na	0.02%	na	na	0.02%	na	na	0.02%	na	na	na
ENSG00000169605.7	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%
ENSG00000169612.4	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000169683.8	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	na	na	0.04%	na	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	na	0.04%	0.04%	na	na	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%
ENSG00000169688.11	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000169704.5	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000169715.15	na	na	0.02%	0.02%	na	na	0.02%	na	na	na	0.02%	na	na	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	na	0.02%	na	na	na	0.02%	na
ENSG00000169750.9	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000169877.10	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000169885.10	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%
ENSG00000169906.5	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000169962.5	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000169964.8	na	na	na	na	na	0.02%	na	0.02%	0.02%	na	na	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	na	na	na	0.02%	na	na	na	0.02%	0.02%	0.02%	na
ENSG00000169972.13	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	na
ENSG00000170162.14	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000170345.10	na	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	na	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	na
