Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000159228.13	96.56%	na	97.93%	96.76%	98.82%	96.95%	96.27%	na	97.19%	98.39%	95.58%	98.78%	97.99%	98.24%	96.58%	na	96.81%	na	na	98.28%	99.01%	na	98.67%	98.63%	na	na	96.24%	96.46%	na	98.52%	97.29%	na	na	98.99%	97.30%
ENSG00000159335.19	90.29%	100.00%	100.00%	100.00%	88.24%	93.88%	92.30%	96.49%	92.95%	98.81%	97.33%	100.00%	96.51%	100.00%	100.00%	92.11%	91.18%	94.69%	94.38%	100.00%	96.42%	94.04%	96.32%	97.30%	92.51%	100.00%	94.40%	94.07%	98.40%	98.17%	88.61%	100.00%	96.83%	100.00%	100.00%
ENSG00000159377.11	85.71%	74.64%	88.98%	86.60%	82.43%	na	93.54%	96.08%	84.31%	86.72%	88.69%	90.01%	85.59%	96.39%	91.74%	95.22%	85.08%	89.26%	95.27%	92.89%	93.67%	85.92%	93.80%	84.64%	81.56%	89.85%	na	89.34%	na	98.28%	89.06%	93.73%	na	87.94%	90.61%
ENSG00000159387.8	96.90%	96.65%	95.32%	100.00%	96.25%	90.00%	100.00%	100.00%	100.00%	99.06%	89.94%	95.71%	97.51%	97.74%	93.27%	93.27%	85.04%	95.95%	88.95%	87.64%	97.64%	96.69%	90.31%	96.65%	96.40%	97.48%	91.01%	97.62%	84.98%	99.72%	96.84%	89.94%	100.00%	96.90%	94.49%
ENSG00000159388.6	na	97.86%	97.98%	97.98%	99.09%	na	na	98.29%	98.40%	na	na	na	na	na	na	98.17%	na	na	98.34%	na	98.29%	98.29%	98.83%	na	na	na	97.86%	na	98.29%	98.34%	na	98.34%	na	98.29%	na
ENSG00000159556.10	90.05%	81.26%	73.84%	na	98.07%	91.94%	na	96.76%	89.20%	99.23%	na	91.53%	87.88%	na	na	na	86.38%	na	na	96.95%	na	98.28%	na	93.68%	89.99%	79.43%	na	na	91.96%	93.67%	86.17%	na	86.17%	98.93%	92.13%
ENSG00000159596.7	na	97.85%	97.69%	na	na	97.66%	97.66%	97.66%	96.64%	na	na	na	97.69%	na	na	97.66%	na	97.69%	na	97.69%	97.67%	na	na	na	97.66%	na	92.94%	97.67%	96.56%	na	97.69%	na	na	97.67%	97.67%
ENSG00000159761.15	na	na	93.19%	97.91%	99.73%	95.24%	99.45%	99.56%	94.37%	na	na	93.44%	na	99.64%	na	na	92.20%	na	89.60%	99.47%	99.45%	na	99.20%	na	na	98.31%	na	96.52%	na	na	na	97.57%	na	na	na
ENSG00000159763.4	100.00%	88.01%	88.01%	88.01%	88.01%	100.00%	88.01%	100.00%	100.00%	88.01%	88.01%	88.01%	100.00%	88.01%	100.00%	88.01%	88.01%	100.00%	100.00%	na	88.01%	88.01%	87.93%	88.01%	88.01%	88.01%	100.00%	88.01%	88.01%	88.01%	88.01%	91.81%	88.01%	88.01%	88.01%
ENSG00000159840.16	na	90.21%	na	93.71%	94.32%	91.52%	93.28%	93.51%	91.69%	93.41%	93.63%	84.45%	92.80%	91.01%	95.17%	86.61%	92.91%	96.72%	92.83%	78.35%	87.82%	83.98%	92.59%	90.88%	na	95.43%	93.92%	90.00%	96.33%	91.96%	na	94.53%	na	94.89%	na
ENSG00000159884.12	92.01%	93.19%	92.39%	93.85%	96.90%	93.85%	92.91%	92.63%	92.94%	92.58%	96.10%	92.60%	93.13%	96.95%	91.72%	94.79%	96.06%	92.64%	97.04%	94.03%	93.53%	91.70%	95.55%	92.33%	93.21%	96.74%	91.21%	93.56%	93.60%	97.08%	91.53%	94.12%	92.77%	96.87%	96.44%
ENSG00000159885.14	97.49%	96.56%	100.00%	99.27%	98.46%	98.96%	99.13%	98.97%	na	94.53%	87.82%	98.63%	99.44%	99.44%	99.12%	98.84%	96.81%	99.25%	98.67%	100.00%	91.47%	99.12%	99.00%	99.27%	99.53%	98.17%	90.52%	98.64%	99.12%	99.24%	99.32%	97.05%	99.11%	99.66%	98.69%
ENSG00000160050.16	96.22%	96.02%	89.94%	91.76%	88.96%	93.57%	86.78%	na	90.64%	96.11%	96.66%	na	na	97.41%	na	na	95.81%	96.37%	93.51%	93.38%	91.95%	93.00%	na	89.11%	na	92.80%	87.18%	91.28%	89.37%	98.58%	92.35%	na	94.34%	91.00%	89.46%
ENSG00000160051.12	98.29%	97.99%	92.32%	98.12%	99.21%	100.00%	98.65%	94.18%	98.00%	98.60%	97.26%	100.00%	92.05%	99.21%	99.21%	100.00%	96.22%	98.75%	94.09%	98.29%	97.99%	100.00%	97.16%	97.99%	98.29%	95.98%	97.99%	94.09%	97.99%	97.16%	98.72%	96.17%	100.00%	98.49%	97.99%
ENSG00000160161.9	97.09%	98.90%	99.58%	99.58%	98.02%	98.82%	100.00%	97.53%	98.92%	100.00%	99.64%	95.25%	98.90%	98.90%	100.00%	96.18%	99.35%	98.91%	93.45%	99.58%	99.17%	97.27%	99.19%	98.90%	98.90%	99.58%	99.58%	95.37%	100.00%	97.21%	99.53%	98.90%	97.51%	99.58%	98.90%
ENSG00000160339.16	98.12%	95.35%	93.34%	90.53%	99.74%	92.38%	92.38%	99.86%	99.84%	95.41%	99.05%	92.38%	95.49%	96.43%	92.26%	97.49%	100.00%	97.80%	99.74%	100.00%	96.41%	92.38%	95.46%	99.74%	100.00%	98.05%	99.70%	92.46%	99.86%	98.38%	100.00%	99.74%	97.49%	96.63%	92.44%
ENSG00000160401.15	85.33%	na	91.72%	na	97.58%	na	81.86%	87.46%	87.17%	na	na	na	94.46%	85.43%	85.50%	na	84.69%	na	na	na	84.98%	na	92.63%	87.64%	83.41%	na	93.18%	89.22%	83.49%	84.64%	na	90.60%	na	na	na
ENSG00000160472.5	100.00%	91.40%	91.56%	100.00%	100.00%	100.00%	100.00%	91.42%	84.51%	100.00%	91.44%	91.49%	91.49%	100.00%	100.00%	100.00%	91.49%	91.49%	91.49%	100.00%	91.49%	91.42%	91.49%	91.42%	91.59%	91.49%	91.49%	91.49%	91.42%	91.42%	100.00%	100.00%	100.00%	91.42%	91.49%
ENSG00000160678.12	99.69%	89.04%	97.19%	na	na	87.18%	84.76%	87.18%	99.90%	80.95%	99.69%	88.25%	97.11%	99.62%	92.40%	99.92%	97.30%	87.10%	87.14%	na	81.16%	87.17%	100.00%	100.00%	87.22%	100.00%	99.85%	na	88.15%	na	97.52%	89.22%	99.62%	na	97.17%
ENSG00000160886.13	na	na	na	96.82%	90.11%	91.61%	90.45%	na	76.60%	90.17%	92.08%	na	na	91.85%	91.83%	90.43%	na	na	85.96%	na	86.89%	na	93.08%	85.98%	92.51%	na	82.48%	na	na	93.86%	85.96%	90.58%	91.86%	na	82.46%
ENSG00000160959.8	na	na	92.89%	88.46%	na	na	na	na	92.32%	na	91.29%	na	90.64%	88.74%	94.03%	86.11%	94.69%	89.85%	92.50%	na	94.78%	95.26%	98.05%	93.16%	94.40%	93.98%	95.13%	89.21%	95.04%	87.99%	97.66%	87.21%	86.13%	na	94.62%
ENSG00000161036.13	na	87.36%	83.19%	93.46%	90.78%	na	88.77%	92.54%	91.44%	93.78%	89.76%	89.05%	88.98%	89.93%	83.06%	90.92%	87.05%	85.86%	95.47%	95.60%	84.22%	89.35%	na	93.10%	91.56%	81.94%	na	83.31%	95.37%	92.82%	na	87.96%	84.53%	91.77%	83.13%
ENSG00000161180.11	97.76%	97.18%	99.44%	97.24%	94.62%	99.03%	97.55%	98.03%	99.55%	97.29%	87.10%	88.74%	99.03%	99.05%	96.93%	93.69%	97.08%	94.84%	95.97%	87.16%	88.14%	96.93%	81.28%	96.49%	97.89%	91.92%	97.11%	97.89%	88.73%	95.52%	88.40%	96.93%	98.08%	99.05%	95.92%
ENSG00000161653.11	100.00%	98.47%	100.00%	95.70%	96.83%	96.11%	100.00%	100.00%	91.60%	91.15%	96.48%	92.40%	88.71%	95.13%	100.00%	100.00%	100.00%	100.00%	100.00%	92.41%	89.46%	100.00%	96.18%	100.00%	100.00%	90.58%	96.16%	93.30%	100.00%	100.00%	100.00%	96.80%	96.46%	92.40%	92.41%
ENSG00000161664.7	100.00%	97.10%	91.02%	93.81%	92.18%	98.67%	95.58%	98.58%	90.61%	98.58%	92.28%	94.99%	95.11%	95.82%	89.80%	100.00%	95.43%	95.57%	92.17%	na	95.08%	94.57%	100.00%	98.58%	100.00%	95.02%	98.32%	96.90%	96.65%	98.46%	98.38%	97.88%	92.16%	98.23%	95.57%
ENSG00000161798.7	94.94%	94.94%	na	na	100.00%	na	na	94.92%	na	na	na	94.93%	94.88%	na	na	na	91.56%	91.57%	94.92%	na	na	94.94%	100.00%	na	94.93%	na	100.00%	na	100.00%	95.35%	na	na	91.58%	94.94%	94.95%
ENSG00000161835.11	na	99.29%	na	na	na	92.46%	97.14%	93.74%	93.58%	94.87%	na	93.95%	na	91.56%	89.26%	na	na	89.94%	98.63%	90.51%	89.90%	98.96%	na	86.64%	100.00%	na	97.66%	83.64%	99.13%	91.27%	97.16%	na	92.38%	na	89.90%
ENSG00000161920.11	99.84%	97.07%	na	96.98%	95.78%	97.29%	96.98%	na	na	97.01%	na	99.85%	na	na	na	na	95.78%	na	na	na	na	na	na	na	na	na	96.98%	98.24%	98.68%	na	96.18%	na	na	98.68%	98.68%
ENSG00000161939.19	97.04%	96.42%	97.70%	99.33%	99.45%	93.52%	92.43%	95.33%	81.34%	99.85%	94.66%	100.00%	92.19%	93.42%	90.64%	99.34%	99.28%	97.23%	93.36%	99.82%	93.86%	99.04%	97.00%	93.64%	93.86%	97.04%	99.82%	96.27%	99.29%	88.30%	87.89%	96.27%	93.70%	98.95%	99.82%
ENSG00000161940.11	90.33%	94.29%	na	na	82.07%	83.47%	68.77%	84.60%	77.68%	na	88.66%	87.32%	87.22%	79.24%	79.23%	89.83%	na	76.03%	na	na	84.03%	75.14%	84.79%	88.08%	89.37%	89.94%	na	na	89.86%	82.81%	na	91.83%	96.24%	81.52%	74.57%
ENSG00000161955.17	96.36%	96.48%	95.81%	94.86%	96.52%	96.03%	96.52%	96.04%	97.34%	96.14%	95.29%	96.15%	96.17%	95.44%	97.78%	96.96%	94.29%	96.76%	96.12%	94.85%	98.48%	98.53%	95.60%	96.66%	97.25%	96.43%	95.19%	96.18%	97.26%	94.96%	95.97%	95.67%	96.12%	96.12%	95.84%
ENSG00000161958.11	88.13%	95.08%	95.95%	86.57%	98.07%	96.16%	80.77%	96.79%	83.49%	95.92%	94.83%	70.49%	80.83%	86.34%	97.12%	100.00%	74.71%	97.54%	97.95%	97.87%	97.37%	70.07%	84.00%	95.93%	73.18%	94.04%	95.77%	96.07%	97.47%	73.27%	71.83%	71.15%	95.97%	71.20%	78.15%
ENSG00000161981.11	82.65%	94.91%	87.88%	96.15%	94.91%	90.35%	86.12%	93.11%	89.37%	90.83%	83.83%	90.83%	94.44%	90.33%	79.61%	92.13%	86.71%	92.14%	83.73%	na	99.14%	97.43%	93.33%	91.43%	90.42%	83.88%	93.07%	91.83%	85.85%	97.38%	93.11%	93.70%	83.94%	92.22%	83.67%
ENSG00000161992.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000162068.2	95.69%	96.74%	100.00%	95.82%	95.69%	100.00%	95.69%	96.43%	100.00%	94.56%	96.74%	96.43%	96.65%	94.56%	96.67%	100.00%	100.00%	95.82%	100.00%	100.00%	100.00%	100.00%	96.64%	94.54%	100.00%	96.67%	94.59%	96.84%	95.69%	96.25%	96.43%	95.69%	95.69%	96.74%	100.00%
ENSG00000162073.14	96.57%	94.90%	95.93%	97.18%	na	96.53%	96.54%	95.68%	na	na	94.34%	na	na	94.38%	97.32%	na	96.51%	97.74%	na	92.16%	94.46%	na	na	98.49%	97.14%	94.47%	na	na	94.47%	na	98.16%	na	96.02%	na	94.82%
ENSG00000162078.12	na	90.79%	na	96.64%	na	85.59%	83.96%	71.82%	78.90%	90.59%	96.91%	99.06%	98.33%	85.52%	79.03%	96.00%	86.32%	87.09%	83.81%	97.63%	83.71%	91.98%	na	86.54%	86.00%	89.60%	91.98%	97.96%	87.62%	91.87%	na	98.30%	84.24%	82.77%	76.28%
ENSG00000162148.11	96.62%	99.84%	97.78%	97.57%	98.76%	98.76%	100.00%	96.39%	92.15%	99.43%	99.11%	97.12%	92.66%	97.54%	95.57%	97.43%	99.88%	99.98%	96.99%	97.23%	98.95%	99.76%	100.00%	99.98%	99.95%	98.41%	99.90%	95.60%	96.69%	97.67%	99.88%	96.71%	99.81%	96.89%	96.26%
ENSG00000162188.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000162460.7	98.24%	97.86%	100.00%	85.71%	94.20%	90.54%	90.54%	90.67%	89.19%	90.54%	85.71%	85.91%	90.80%	100.00%	96.48%	95.84%	93.08%	94.58%	93.03%	94.56%	90.54%	82.42%	94.40%	90.94%	91.06%	93.00%	80.94%	100.00%	90.54%	85.86%	96.00%	90.54%	90.94%	93.00%	90.54%
ENSG00000162461.8	93.37%	93.43%	93.40%	na	96.22%	na	93.45%	100.00%	na	100.00%	na	99.25%	99.29%	99.29%	na	97.38%	93.24%	99.25%	93.45%	99.29%	100.00%	100.00%	na	99.28%	93.44%	99.26%	92.57%	93.45%	92.67%	93.44%	na	97.34%	100.00%	93.45%	97.42%
ENSG00000162650.17	90.00%	95.02%	89.79%	94.21%	96.71%	93.85%	90.07%	97.47%	92.72%	90.91%	92.56%	93.61%	90.91%	93.22%	94.60%	94.88%	93.18%	94.84%	96.50%	92.72%	94.26%	87.91%	96.05%	98.21%	98.91%	89.95%	95.49%	90.31%	91.34%	97.98%	92.62%	92.82%	96.30%	94.43%	88.92%
ENSG00000162728.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000162734.13	98.48%	97.89%	98.05%	97.19%	99.28%	100.00%	99.02%	99.36%	99.89%	98.59%	99.86%	99.89%	91.22%	98.54%	99.20%	98.55%	98.48%	98.57%	92.78%	97.77%	99.88%	96.86%	99.28%	98.09%	99.33%	93.64%	96.99%	96.90%	97.51%	99.64%	99.92%	98.78%	97.40%	99.92%	98.75%
ENSG00000162746.15	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	96.14%	100.00%	96.14%	96.36%	99.57%	na	99.07%	100.00%	93.94%	91.65%	92.44%	93.80%	100.00%	100.00%	98.78%	100.00%	100.00%	na	99.02%	100.00%	96.69%	99.98%	95.38%	na	100.00%	99.99%	100.00%	na	100.00%
ENSG00000162755.14	96.34%	97.91%	100.00%	na	na	95.37%	96.78%	na	100.00%	97.60%	89.88%	94.37%	92.83%	97.59%	97.10%	100.00%	97.95%	90.17%	na	na	90.22%	na	98.45%	86.51%	na	98.82%	97.62%	na	93.71%	90.66%	na	89.91%	96.03%	91.84%	na
ENSG00000162775.17	na	99.89%	99.39%	na	99.89%	na	99.91%	na	99.92%	98.15%	na	96.63%	96.57%	na	96.50%	na	na	na	na	97.42%	na	97.40%	99.56%	99.93%	97.36%	na	97.86%	97.90%	97.24%	na	na	na	na	96.56%	97.39%
ENSG00000162891.11	100.00%	100.00%	97.99%	96.88%	96.74%	94.91%	96.78%	98.75%	99.39%	100.00%	96.41%	94.17%	91.07%	99.35%	94.86%	100.00%	100.00%	99.79%	97.99%	97.83%	99.85%	96.47%	97.83%	100.00%	96.98%	100.00%	100.00%	96.78%	96.57%	100.00%	94.74%	99.88%	94.76%	95.51%	100.00%
ENSG00000162892.16	98.23%	96.56%	96.49%	96.49%	96.49%	96.45%	99.38%	100.00%	97.87%	98.33%	96.45%	93.53%	99.88%	96.07%	99.33%	96.11%	96.52%	96.49%	96.49%	99.88%	99.92%	100.00%	96.95%	98.65%	96.48%	96.52%	96.45%	98.17%	99.19%	94.79%	96.53%	99.87%	96.48%	98.62%	95.97%
ENSG00000163209.15	na	99.38%	na	100.00%	na	97.26%	na	na	98.16%	97.64%	99.38%	na	97.43%	99.46%	na	na	99.33%	na	na	na	99.40%	na	97.43%	98.13%	99.43%	na	na	na	99.38%	97.16%	na	na	99.53%	na	99.53%
ENSG00000163220.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	72.66%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000163295.5	99.06%	97.99%	95.52%	98.42%	98.37%	98.40%	98.62%	99.13%	94.74%	97.96%	93.43%	95.12%	97.80%	96.29%	91.76%	93.45%	97.06%	93.38%	99.14%	95.95%	98.58%	93.45%	98.95%	97.04%	94.29%	93.28%	96.28%	92.69%	97.94%	93.47%	96.41%	93.62%	97.51%	94.59%	97.97%
ENSG00000163435.16	73.93%	86.30%	na	90.74%	74.82%	91.65%	91.93%	na	91.72%	89.31%	82.92%	na	82.41%	76.11%	na	78.82%	87.61%	81.07%	88.95%	93.36%	na	88.04%	84.50%	95.35%	87.04%	na	82.40%	77.47%	na	na	90.79%	81.57%	na	87.58%	83.39%
ENSG00000163467.12	99.75%	96.82%	96.95%	98.10%	95.28%	96.21%	92.88%	99.84%	81.05%	98.32%	100.00%	96.01%	97.63%	96.04%	95.35%	99.84%	99.82%	99.80%	99.93%	na	95.63%	97.62%	98.11%	99.89%	94.31%	96.39%	98.29%	99.52%	99.92%	98.47%	97.59%	85.15%	99.67%	99.66%	96.92%
ENSG00000163661.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000163739.5	100.00%	100.00%	99.29%	100.00%	100.00%	97.72%	99.05%	100.00%	100.00%	98.37%	100.00%	99.05%	100.00%	100.00%	97.72%	100.00%	100.00%	100.00%	99.05%	97.83%	99.05%	98.37%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.48%	100.00%	100.00%	100.00%	100.00%	100.00%	97.72%
ENSG00000163792.6	100.00%	na	na	99.41%	na	96.01%	na	na	na	99.52%	100.00%	99.44%	na	na	na	na	na	99.41%	na	na	99.41%	96.49%	na	100.00%	na	na	na	99.46%	na	99.46%	99.46%	99.41%	na	99.41%	100.00%
ENSG00000163793.13	97.83%	94.85%	97.53%	94.81%	94.31%	83.34%	100.00%	75.88%	98.18%	93.45%	98.50%	97.75%	91.04%	94.68%	93.19%	84.77%	99.14%	86.53%	97.10%	96.14%	93.44%	95.63%	87.22%	95.82%	90.43%	79.63%	91.52%	98.59%	87.71%	90.74%	90.37%	97.08%	90.59%	88.70%	90.53%
ENSG00000163825.5	100.00%	na	100.00%	98.44%	100.00%	100.00%	na	100.00%	100.00%	na	na	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000163874.11	na	97.52%	na	na	99.84%	na	na	na	na	95.31%	na	na	95.54%	90.01%	na	93.90%	na	na	na	na	97.54%	na	na	na	na	na	na	na	93.80%	na	99.87%	95.64%	na	na	na
ENSG00000163879.11	94.28%	91.41%	95.45%	99.31%	na	na	na	97.41%	99.46%	99.97%	99.04%	98.92%	99.33%	95.18%	99.98%	99.98%	98.46%	98.21%	na	94.31%	94.75%	na	na	95.86%	99.46%	na	na	93.82%	94.27%	97.22%	99.26%	na	96.91%	na	na
ENSG00000163914.5	95.20%	100.00%	100.00%	96.04%	95.20%	95.20%	100.00%	95.19%	100.00%	100.00%	100.00%	95.13%	96.04%	100.00%	95.20%	95.98%	100.00%	94.59%	100.00%	95.20%	94.59%	100.00%	95.11%	95.98%	100.00%	100.00%	100.00%	95.20%	95.13%	94.60%	95.13%	96.04%	96.04%	100.00%	95.20%
ENSG00000164011.18	98.75%	97.78%	94.69%	na	na	98.23%	98.46%	98.75%	na	99.31%	96.59%	98.84%	na	93.64%	97.35%	98.74%	99.21%	97.36%	na	98.75%	96.91%	na	99.77%	98.80%	na	100.00%	97.24%	na	na	96.41%	98.54%	99.57%	98.45%	na	98.87%
ENSG00000164047.6	91.52%	100.00%	91.50%	100.00%	91.58%	91.58%	91.52%	91.52%	100.00%	100.00%	91.58%	91.56%	100.00%	91.58%	91.58%	100.00%	91.58%	91.52%	91.51%	97.19%	91.58%	100.00%	91.55%	97.19%	91.52%	91.52%	100.00%	97.19%	91.52%	91.55%	96.56%	91.58%	95.87%	100.00%	95.03%
ENSG00000164056.11	93.63%	97.26%	96.17%	91.20%	96.03%	89.14%	na	na	91.27%	na	94.32%	na	na	na	na	96.99%	na	na	na	95.92%	na	93.01%	na	na	na	93.59%	na	91.22%	88.92%	na	92.92%	na	93.00%	na	na
ENSG00000164088.18	96.47%	96.14%	92.82%	94.10%	95.81%	97.53%	96.23%	97.46%	94.55%	94.00%	92.73%	93.40%	na	97.82%	98.23%	99.62%	95.54%	95.32%	97.37%	97.80%	96.94%	95.05%	93.20%	95.46%	93.19%	97.11%	95.12%	90.82%	95.35%	na	93.84%	98.34%	na	92.59%	94.06%
ENSG00000164105.4	93.13%	100.00%	100.00%	100.00%	93.10%	93.13%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	93.12%	100.00%	100.00%	93.11%	93.11%	93.13%	100.00%	100.00%	93.10%	100.00%	100.00%	100.00%	93.13%	93.04%	100.00%	93.12%	93.10%	100.00%	100.00%
ENSG00000164129.12	na	98.35%	99.28%	100.00%	99.44%	100.00%	na	98.66%	100.00%	98.66%	na	98.77%	98.66%	100.00%	99.11%	99.11%	98.66%	na	100.00%	98.49%	na	99.74%	98.76%	98.77%	100.00%	na	99.33%	99.69%	100.00%	99.61%	na	98.77%	99.25%	98.66%	99.33%
ENSG00000164294.14	98.00%	100.00%	98.88%	na	97.09%	99.97%	na	98.95%	na	95.90%	na	na	99.30%	98.94%	na	na	na	99.12%	99.57%	na	na	97.17%	98.76%	97.90%	98.00%	99.05%	na	na	98.63%	na	96.85%	98.64%	97.36%	99.95%	na
ENSG00000164326.5	100.00%	99.92%	99.87%	100.00%	99.87%	99.87%	na	99.87%	na	99.96%	na	na	na	na	99.87%	na	100.00%	na	na	na	na	na	na	100.00%	99.92%	99.90%	na	99.90%	99.87%	na	99.81%	na	99.87%	na	na
ENSG00000164334.16	99.52%	95.71%	99.51%	99.56%	98.96%	99.56%	98.90%	99.40%	98.99%	95.24%	98.06%	99.46%	99.51%	93.90%	94.07%	100.00%	98.96%	99.52%	99.79%	99.03%	99.52%	98.96%	99.27%	96.04%	99.36%	89.37%	99.84%	98.96%	99.51%	99.06%	98.96%	99.52%	98.96%	99.52%	94.06%
ENSG00000164399.5	95.31%	95.28%	94.04%	94.48%	94.04%	100.00%	94.04%	95.31%	100.00%	94.49%	94.04%	95.31%	95.31%	100.00%	100.00%	95.30%	100.00%	94.48%	95.31%	94.04%	95.31%	95.31%	100.00%	95.30%	94.49%	94.04%	94.48%	94.04%	100.00%	100.00%	94.49%	94.49%	95.31%	95.31%	95.31%
ENSG00000164400.6	100.00%	95.06%	95.06%	100.00%	95.06%	100.00%	100.00%	95.07%	92.39%	100.00%	100.00%	100.00%	95.07%	95.07%	95.07%	95.07%	95.07%	95.07%	95.07%	95.07%	95.07%	95.07%	95.07%	95.07%	100.00%	95.07%	95.07%	95.07%	100.00%	94.95%	100.00%	95.07%	100.00%	100.00%	100.00%
ENSG00000164405.11	na	na	76.63%	71.96%	84.23%	71.56%	76.50%	na	na	na	na	na	92.16%	84.28%	na	na	na	78.49%	77.96%	na	71.65%	na	na	84.82%	73.54%	na	71.11%	na	na	na	na	84.35%	na	71.57%	na
ENSG00000164406.8	69.29%	68.74%	76.13%	na	na	na	na	88.87%	na	88.71%	na	na	na	89.14%	68.44%	93.33%	na	75.49%	na	88.87%	91.55%	89.14%	na	90.91%	na	90.93%	90.35%	na	89.38%	69.36%	na	68.82%	na	88.87%	93.34%
ENSG00000164434.12	96.57%	99.03%	100.00%	96.31%	98.99%	98.99%	96.31%	99.01%	98.96%	96.28%	96.31%	96.15%	96.31%	100.00%	98.99%	100.00%	96.31%	100.00%	100.00%	96.30%	96.57%	100.00%	99.34%	98.98%	96.30%	96.57%	96.30%	96.57%	100.00%	96.71%	98.99%	100.00%	96.31%	96.29%	100.00%
ENSG00000164438.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164611.13	83.20%	81.56%	80.55%	95.44%	89.85%	87.49%	75.73%	87.31%	75.75%	87.51%	88.72%	94.45%	91.68%	92.15%	92.93%	97.14%	92.09%	98.21%	93.41%	99.47%	87.11%	81.56%	91.34%	97.68%	92.84%	98.85%	87.22%	93.42%	99.40%	91.83%	87.42%	80.85%	93.29%	75.71%	97.83%
ENSG00000164620.9	98.69%	98.76%	97.62%	98.34%	99.40%	98.33%	98.79%	98.88%	93.44%	94.68%	98.80%	98.75%	97.75%	98.85%	98.33%	99.15%	98.92%	99.42%	97.42%	98.53%	98.64%	99.13%	98.42%	99.08%	99.34%	98.26%	98.58%	98.72%	96.14%	98.79%	95.30%	98.62%	98.79%	98.70%	99.19%
ENSG00000164687.11	94.71%	97.60%	97.61%	na	90.92%	97.74%	na	na	na	97.62%	na	97.60%	na	na	na	na	95.31%	84.50%	na	na	97.60%	na	na	na	100.00%	94.70%	na	97.62%	na	na	na	na	94.71%	na	na
ENSG00000164853.9	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164898.13	na	91.65%	na	na	na	na	na	na	na	na	na	na	na	na	91.58%	na	na	na	91.57%	91.58%	na	na	91.83%	91.46%	na	91.58%	na	91.62%	na	na	na	na	na	91.57%	91.70%
