Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000161940.11	69.24%	45.03%	na	na	62.41%	50.56%	64.75%	61.66%	70.62%	na	84.97%	78.77%	48.23%	58.23%	58.20%	41.48%	na	66.29%	na	na	41.93%	63.52%	56.69%	39.36%	48.13%	75.96%	na	na	75.59%	42.14%	na	57.13%	48.22%	55.34%	53.62%
ENSG00000161955.17	88.24%	82.50%	88.18%	84.07%	52.28%	72.83%	88.18%	72.97%	87.56%	90.04%	61.25%	81.93%	80.56%	83.05%	39.13%	60.74%	49.47%	91.19%	87.66%	91.22%	48.23%	43.09%	81.53%	80.74%	93.68%	55.29%	79.97%	87.62%	89.67%	81.35%	81.96%	81.94%	89.91%	87.66%	77.91%
ENSG00000161958.11	57.14%	62.22%	52.30%	57.32%	53.47%	57.33%	93.18%	52.46%	96.61%	49.71%	50.52%	81.06%	74.84%	53.03%	78.00%	55.62%	75.88%	58.51%	51.38%	57.36%	52.23%	65.15%	57.23%	49.74%	75.18%	55.80%	52.76%	47.11%	52.30%	55.84%	86.74%	85.49%	49.88%	85.59%	68.33%
ENSG00000161981.11	80.80%	55.52%	87.22%	85.90%	57.77%	97.78%	100.00%	88.05%	99.16%	53.76%	99.63%	83.00%	87.23%	97.57%	99.89%	58.51%	60.36%	59.52%	99.71%	na	73.45%	49.30%	51.23%	78.62%	97.28%	99.94%	87.21%	97.11%	93.45%	48.64%	86.21%	88.75%	99.88%	61.16%	100.00%
ENSG00000161992.6	50.56%	50.42%	50.49%	50.56%	50.53%	50.56%	50.56%	50.56%	99.82%	50.49%	50.56%	50.56%	50.56%	50.56%	50.56%	50.40%	50.49%	50.56%	50.56%	50.56%	50.56%	50.56%	50.56%	50.53%	50.53%	50.53%	50.56%	50.53%	50.56%	50.53%	50.45%	50.56%	50.56%	50.56%	50.56%
ENSG00000162068.2	45.24%	46.77%	50.57%	45.26%	45.24%	50.57%	45.24%	42.80%	99.91%	44.49%	46.81%	42.80%	48.11%	44.49%	48.15%	50.50%	50.53%	45.26%	50.55%	50.57%	50.57%	50.57%	48.07%	44.38%	50.57%	48.15%	44.48%	46.86%	45.24%	42.72%	42.80%	45.24%	45.24%	46.81%	50.57%
ENSG00000162073.14	93.83%	90.51%	92.60%	47.12%	na	92.39%	75.70%	44.76%	na	na	49.73%	na	na	43.17%	53.17%	na	93.83%	35.07%	na	48.28%	50.71%	na	na	73.38%	90.77%	49.59%	na	na	50.81%	na	41.67%	na	92.57%	na	90.85%
ENSG00000162078.12	na	88.83%	na	73.42%	na	92.19%	97.22%	91.10%	93.91%	89.51%	74.70%	74.96%	65.67%	91.98%	89.87%	63.04%	94.18%	99.64%	93.10%	75.63%	96.48%	67.61%	na	74.81%	76.24%	80.99%	67.58%	63.77%	96.81%	99.35%	na	67.92%	96.13%	78.32%	96.22%
ENSG00000162148.11	49.02%	63.15%	79.82%	66.99%	66.72%	84.74%	71.31%	66.09%	83.96%	63.08%	82.85%	68.82%	68.47%	84.40%	59.95%	84.64%	87.63%	99.77%	60.67%	80.30%	61.79%	100.00%	82.32%	60.84%	68.73%	69.44%	93.98%	89.84%	70.87%	83.03%	93.53%	68.33%	99.92%	95.21%	87.81%
ENSG00000162188.6	51.45%	51.39%	51.27%	51.33%	51.45%	51.45%	51.45%	51.45%	99.42%	51.45%	51.45%	51.45%	51.45%	51.45%	51.45%	51.39%	51.45%	51.39%	51.45%	51.45%	51.45%	51.45%	51.45%	51.39%	51.45%	51.45%	51.33%	51.45%	51.45%	51.45%	51.39%	51.45%	51.45%	51.45%	51.45%
ENSG00000162460.7	55.01%	46.43%	100.00%	41.17%	50.12%	46.38%	46.38%	46.37%	84.06%	46.35%	41.14%	24.78%	46.27%	100.00%	47.15%	76.13%	50.75%	84.30%	51.61%	92.31%	46.38%	64.29%	49.98%	46.34%	46.16%	50.76%	72.10%	100.00%	46.38%	30.14%	50.14%	46.32%	46.31%	50.76%	46.35%
ENSG00000162461.8	49.62%	49.62%	49.72%	na	46.73%	na	49.89%	54.83%	na	50.21%	na	53.83%	63.04%	63.11%	na	45.27%	49.73%	54.42%	49.87%	63.08%	50.35%	50.13%	na	54.69%	49.38%	54.36%	45.77%	49.91%	44.77%	49.49%	na	90.25%	50.38%	49.89%	45.36%
ENSG00000162650.17	81.63%	86.77%	93.29%	94.54%	39.96%	92.81%	93.08%	28.02%	91.06%	89.88%	93.92%	86.69%	72.84%	93.17%	74.26%	69.42%	90.95%	37.58%	56.29%	88.09%	70.15%	82.12%	39.04%	78.87%	47.05%	71.74%	81.42%	89.93%	77.25%	56.15%	93.96%	56.14%	38.33%	51.21%	41.77%
ENSG00000162728.5	50.30%	50.29%	50.30%	50.26%	50.27%	50.30%	50.30%	50.30%	50.10%	50.26%	50.29%	50.30%	50.30%	50.30%	50.30%	50.29%	50.29%	50.30%	50.30%	50.30%	50.30%	50.30%	50.27%	50.26%	50.27%	50.30%	50.29%	50.29%	50.30%	50.30%	50.29%	50.30%	50.30%	50.27%	50.30%
ENSG00000162734.13	100.00%	48.56%	49.53%	57.32%	100.00%	46.46%	94.96%	100.00%	98.72%	99.85%	96.60%	98.97%	45.23%	99.96%	100.00%	99.96%	100.00%	100.00%	36.85%	46.32%	61.38%	47.73%	99.96%	75.00%	99.98%	44.21%	50.09%	50.05%	39.21%	94.73%	72.28%	54.01%	55.98%	58.67%	100.00%
ENSG00000162746.15	99.95%	77.68%	79.34%	99.95%	99.95%	96.88%	99.87%	99.95%	99.96%	32.27%	78.20%	na	29.80%	100.00%	44.23%	66.11%	53.85%	44.33%	97.62%	99.90%	83.99%	97.17%	99.70%	na	55.54%	100.00%	99.96%	97.12%	99.88%	na	63.95%	97.90%	99.60%	na	99.85%
ENSG00000162755.14	55.48%	71.04%	90.56%	na	na	66.94%	59.92%	na	98.86%	86.80%	70.08%	70.28%	37.72%	86.50%	84.91%	97.05%	86.07%	92.36%	na	na	92.54%	na	77.89%	60.68%	na	93.00%	87.29%	na	86.94%	84.79%	na	72.19%	86.36%	56.41%	na
ENSG00000162775.17	na	77.74%	53.13%	na	53.74%	na	54.90%	na	80.66%	68.04%	na	97.02%	96.97%	na	96.78%	na	na	na	na	97.71%	na	97.59%	54.06%	81.51%	97.40%	na	78.88%	79.05%	76.68%	na	na	na	na	97.05%	96.98%
ENSG00000162891.11	100.00%	99.07%	59.58%	45.92%	50.53%	49.49%	58.58%	85.80%	97.27%	99.14%	51.93%	48.56%	50.87%	97.31%	56.26%	99.07%	100.00%	68.32%	59.50%	58.68%	55.00%	51.84%	46.61%	60.68%	56.12%	100.00%	56.42%	50.59%	57.16%	87.64%	48.32%	60.79%	50.33%	55.11%	100.00%
ENSG00000162892.16	73.72%	93.77%	93.96%	94.01%	94.01%	94.03%	44.96%	100.00%	96.31%	79.32%	94.03%	61.79%	99.85%	93.43%	54.87%	93.41%	93.89%	94.01%	93.96%	99.85%	99.88%	46.25%	71.51%	51.17%	93.80%	93.84%	94.03%	86.18%	37.50%	90.93%	93.99%	99.85%	93.70%	52.60%	87.56%
ENSG00000163209.15	na	59.09%	na	59.55%	na	59.69%	na	na	69.66%	65.31%	52.94%	na	62.12%	53.98%	na	na	57.20%	na	na	na	65.70%	na	61.89%	71.05%	60.68%	na	na	na	57.18%	64.15%	na	na	59.14%	na	59.14%
ENSG00000163220.11	82.90%	82.55%	82.90%	82.90%	82.90%	82.90%	82.90%	82.90%	96.74%	82.90%	82.90%	82.90%	82.90%	82.90%	82.90%	82.72%	82.90%	82.90%	82.90%	82.90%	82.90%	82.90%	82.90%	82.90%	82.72%	82.90%	82.90%	82.90%	82.90%	82.72%	82.90%	82.90%	82.90%	82.90%	82.90%
ENSG00000163295.5	50.39%	46.70%	39.65%	55.51%	54.52%	54.52%	85.79%	56.13%	89.59%	51.74%	43.13%	36.70%	58.78%	98.27%	41.86%	95.90%	50.46%	43.15%	100.00%	48.19%	39.96%	42.24%	52.06%	53.86%	43.99%	43.13%	98.09%	42.86%	51.76%	42.19%	98.30%	42.16%	51.63%	53.50%	51.76%
ENSG00000163435.16	80.48%	62.75%	na	52.40%	48.89%	62.04%	66.55%	na	71.46%	55.65%	52.58%	na	84.15%	59.33%	na	45.21%	49.94%	49.05%	35.30%	69.20%	na	62.91%	54.73%	39.16%	61.50%	na	59.96%	47.60%	na	na	56.12%	48.29%	na	53.32%	68.71%
ENSG00000163467.12	56.19%	91.95%	48.18%	99.66%	87.06%	99.93%	72.36%	52.88%	68.79%	51.22%	99.64%	100.00%	86.88%	92.83%	45.49%	59.56%	68.00%	59.55%	98.96%	na	92.99%	99.93%	88.13%	78.98%	48.51%	91.87%	42.25%	100.00%	100.00%	48.64%	99.50%	57.71%	62.51%	65.68%	90.57%
ENSG00000163661.4	50.66%	50.50%	50.61%	50.64%	50.66%	50.66%	50.66%	50.66%	50.56%	50.56%	50.66%	50.64%	50.66%	50.66%	50.66%	50.48%	50.64%	50.61%	50.66%	50.66%	50.66%	50.66%	50.61%	50.61%	50.66%	50.66%	50.66%	50.66%	50.66%	50.61%	50.66%	50.61%	50.64%	50.66%	50.64%
ENSG00000163739.5	56.05%	57.77%	60.22%	99.87%	57.41%	55.32%	61.23%	53.35%	100.00%	48.76%	53.35%	52.56%	100.00%	57.84%	55.32%	52.95%	53.28%	53.21%	61.31%	79.61%	53.81%	51.97%	49.15%	52.91%	57.77%	53.35%	57.86%	53.35%	57.66%	57.30%	57.72%	56.05%	99.74%	57.84%	55.32%
ENSG00000163792.6	26.27%	na	na	35.25%	na	26.60%	na	na	na	35.22%	28.05%	35.24%	na	na	na	na	na	35.25%	na	na	35.25%	29.72%	na	28.49%	na	na	na	35.22%	na	35.21%	35.23%	35.25%	na	35.22%	26.27%
ENSG00000163793.13	98.15%	90.10%	100.00%	44.26%	91.50%	51.05%	52.97%	59.14%	99.76%	90.40%	99.73%	84.10%	84.71%	92.29%	92.08%	46.79%	66.62%	41.32%	61.32%	84.05%	58.40%	91.62%	53.61%	95.02%	49.16%	47.55%	55.50%	70.71%	68.32%	56.67%	43.27%	71.85%	52.76%	51.20%	30.76%
ENSG00000163825.5	50.79%	na	50.79%	91.95%	50.79%	50.79%	na	55.72%	50.70%	na	na	na	na	50.79%	na	50.63%	50.76%	50.76%	50.79%	na	na	50.79%	50.54%	50.67%	na	na	na	na	na	50.57%	50.60%	50.79%	50.76%	50.79%	na
ENSG00000163874.11	na	39.49%	na	na	67.51%	na	na	na	na	38.21%	na	na	41.81%	67.08%	na	37.78%	na	na	na	na	35.74%	na	na	na	na	na	na	na	90.14%	na	55.90%	66.41%	na	na	na
ENSG00000163879.11	63.01%	49.85%	42.59%	42.68%	na	na	na	83.40%	98.45%	62.38%	78.44%	99.93%	54.44%	63.13%	95.24%	73.95%	90.74%	91.00%	na	45.64%	55.35%	na	na	63.41%	49.50%	na	na	52.58%	47.97%	58.21%	47.68%	na	51.40%	na	na
ENSG00000163914.5	35.04%	50.27%	50.31%	37.45%	35.04%	35.04%	50.45%	35.02%	99.53%	50.40%	50.45%	35.00%	37.45%	50.45%	35.04%	37.41%	50.45%	45.62%	50.45%	35.04%	45.74%	50.45%	34.78%	37.42%	50.42%	50.45%	50.43%	35.04%	35.00%	45.69%	34.99%	37.45%	37.45%	50.45%	35.04%
ENSG00000164011.18	100.00%	94.18%	70.39%	na	na	100.00%	76.30%	100.00%	na	66.55%	70.20%	99.83%	na	86.47%	93.66%	74.97%	99.63%	95.61%	na	75.46%	100.00%	na	99.56%	99.90%	na	95.17%	100.00%	na	na	73.08%	99.84%	100.00%	99.91%	na	99.81%
ENSG00000164047.6	41.88%	57.99%	41.74%	99.46%	41.91%	41.91%	41.88%	41.88%	99.33%	51.41%	41.81%	41.85%	51.68%	41.91%	41.91%	100.00%	41.91%	41.88%	41.81%	52.05%	41.91%	99.73%	41.64%	52.05%	41.88%	41.88%	100.00%	51.98%	41.88%	41.78%	49.57%	41.91%	51.96%	99.33%	46.71%
ENSG00000164056.11	72.81%	77.90%	93.63%	98.84%	65.60%	76.61%	na	na	97.30%	na	77.59%	na	na	na	na	79.03%	na	na	na	98.62%	na	72.43%	na	na	na	95.91%	na	75.74%	98.62%	na	62.91%	na	74.08%	na	na
ENSG00000164088.18	70.21%	90.75%	51.24%	87.56%	62.14%	41.07%	75.58%	63.62%	80.18%	88.21%	79.17%	77.04%	na	44.85%	41.87%	54.91%	67.50%	78.29%	67.87%	45.14%	44.46%	70.33%	64.35%	87.50%	70.87%	86.90%	82.75%	47.56%	71.48%	na	61.89%	42.50%	na	88.32%	82.06%
ENSG00000164105.4	42.96%	99.73%	99.54%	100.00%	42.82%	42.96%	99.91%	100.00%	99.91%	99.82%	99.64%	99.91%	100.00%	100.00%	100.00%	99.00%	42.91%	51.14%	99.91%	42.87%	42.87%	42.96%	100.00%	51.05%	42.82%	100.00%	51.09%	100.00%	42.96%	42.18%	66.36%	42.91%	42.82%	51.14%	99.73%
ENSG00000164129.12	na	49.45%	76.84%	99.94%	62.87%	100.00%	na	62.13%	99.75%	74.22%	na	58.12%	62.26%	63.88%	95.95%	63.03%	62.26%	na	59.87%	56.98%	na	81.33%	49.63%	48.89%	99.87%	na	70.72%	74.13%	97.54%	50.71%	na	48.85%	62.86%	94.16%	79.24%
ENSG00000164294.14	95.63%	53.78%	48.37%	na	97.98%	99.73%	na	43.38%	na	91.33%	na	na	67.18%	97.84%	na	na	na	44.88%	44.90%	na	na	98.57%	96.40%	95.21%	95.71%	97.79%	na	na	94.77%	na	99.87%	96.55%	96.52%	100.00%	na
ENSG00000164326.5	100.00%	52.71%	51.46%	48.94%	51.46%	51.49%	na	51.49%	na	52.79%	na	na	na	na	51.49%	na	55.17%	na	na	na	na	na	na	99.89%	51.43%	47.36%	na	46.99%	51.49%	na	100.00%	na	51.49%	na	na
ENSG00000164334.16	99.56%	75.06%	99.49%	99.53%	99.69%	99.53%	99.71%	56.17%	99.64%	33.97%	99.34%	91.08%	99.49%	50.35%	94.37%	47.01%	99.69%	40.85%	46.99%	99.59%	99.56%	99.69%	99.13%	86.09%	56.20%	47.70%	47.29%	99.69%	99.56%	99.20%	99.69%	99.56%	99.69%	41.46%	25.26%
ENSG00000164399.5	42.45%	42.34%	45.37%	45.35%	45.37%	51.35%	45.37%	42.45%	100.00%	45.40%	45.37%	42.45%	42.45%	51.35%	51.35%	42.40%	51.35%	45.35%	42.45%	45.37%	42.45%	42.45%	51.14%	42.40%	45.40%	45.37%	45.35%	45.37%	51.35%	51.30%	45.40%	45.40%	42.45%	42.45%	42.45%
ENSG00000164400.6	51.59%	48.82%	48.86%	51.59%	48.86%	51.52%	51.59%	48.94%	72.84%	51.59%	51.59%	51.59%	48.94%	48.94%	48.94%	48.94%	48.94%	48.94%	48.94%	48.94%	48.94%	48.94%	48.94%	48.86%	51.59%	48.94%	48.94%	48.94%	51.59%	48.65%	51.52%	48.94%	51.59%	51.59%	51.59%
ENSG00000164405.11	na	na	91.13%	89.55%	94.32%	89.68%	90.88%	na	na	na	na	na	82.31%	94.32%	na	na	na	90.91%	91.20%	na	90.00%	na	na	94.00%	89.42%	na	87.84%	na	na	na	na	94.45%	na	89.93%	na
ENSG00000164406.8	99.52%	99.36%	92.87%	na	na	na	na	57.97%	na	57.06%	na	na	na	56.04%	99.36%	64.67%	na	94.90%	na	57.97%	59.11%	56.04%	na	60.47%	na	60.53%	59.62%	na	52.94%	99.36%	na	98.61%	na	57.97%	64.65%
ENSG00000164434.12	59.12%	99.31%	71.28%	53.80%	100.00%	100.00%	53.53%	99.91%	72.20%	53.79%	54.04%	53.57%	54.53%	92.98%	100.00%	51.36%	53.52%	59.46%	58.40%	53.98%	59.12%	58.20%	74.52%	99.66%	53.98%	59.08%	53.95%	59.12%	59.52%	58.96%	99.90%	57.99%	54.03%	54.10%	93.05%
ENSG00000164438.6	50.81%	50.39%	50.78%	50.78%	50.78%	50.81%	50.81%	50.81%	99.93%	50.72%	50.75%	50.78%	50.81%	50.81%	50.81%	50.75%	50.81%	50.78%	50.81%	50.81%	50.81%	50.81%	50.75%	50.75%	50.75%	50.81%	50.81%	50.78%	50.81%	50.72%	50.81%	50.78%	50.78%	50.81%	50.81%
ENSG00000164611.13	76.00%	97.64%	97.27%	68.76%	97.45%	51.55%	97.21%	93.59%	83.90%	97.51%	54.43%	61.47%	62.83%	77.04%	92.07%	60.67%	61.13%	63.24%	65.79%	70.55%	93.55%	97.99%	71.90%	67.48%	62.63%	75.24%	80.74%	91.40%	91.25%	60.53%	51.37%	84.32%	50.37%	97.41%	67.44%
ENSG00000164620.9	68.58%	66.01%	82.74%	99.76%	99.61%	86.14%	99.82%	99.72%	87.52%	47.67%	99.76%	99.76%	67.30%	99.74%	99.78%	89.39%	87.22%	98.94%	43.61%	99.90%	84.18%	99.80%	99.43%	99.82%	99.88%	99.66%	99.78%	99.78%	62.42%	99.74%	51.24%	67.26%	97.41%	99.86%	58.07%
ENSG00000164687.11	48.34%	50.35%	50.81%	na	63.82%	53.09%	na	na	na	50.95%	na	55.71%	na	na	na	na	55.98%	86.99%	na	na	50.96%	na	na	na	56.60%	50.42%	na	51.06%	na	na	na	na	48.31%	na	na
ENSG00000164853.9	50.60%	50.57%	50.55%	50.60%	50.57%	50.57%	50.60%	50.60%	99.90%	50.60%	50.57%	50.60%	50.60%	50.60%	50.60%	50.60%	50.50%	50.53%	50.60%	na	50.60%	50.60%	50.57%	50.50%	50.55%	50.60%	50.60%	50.60%	50.60%	50.55%	50.60%	50.57%	50.60%	50.60%	50.60%
ENSG00000164898.13	na	90.43%	na	na	na	na	na	na	na	na	na	na	na	na	90.93%	na	na	na	90.83%	50.99%	na	na	90.78%	88.66%	na	90.93%	na	90.93%	na	na	na	na	na	54.14%	90.83%
ENSG00000164920.10	na	84.19%	86.89%	na	na	na	na	na	90.98%	80.83%	na	na	85.28%	76.32%	81.37%	na	80.70%	82.26%	78.29%	90.71%	45.52%	88.03%	91.13%	na	87.64%	na	80.29%	52.25%	91.12%	na	na	58.25%	83.44%	80.69%	na
ENSG00000165131.8	na	61.16%	na	53.30%	82.80%	na	na	82.80%	na	61.50%	82.68%	na	82.80%	na	na	82.80%	na	53.30%	na	na	na	na	52.94%	82.80%	na	na	na	100.00%	100.00%	na	47.17%	99.87%	na	na	53.33%
ENSG00000165175.17	49.88%	56.07%	69.20%	58.57%	na	na	na	100.00%	na	na	58.35%	na	46.35%	na	69.27%	na	46.05%	na	40.66%	69.27%	na	na	na	42.45%	na	na	na	46.30%	na	na	na	na	40.93%	na	69.27%
ENSG00000165457.15	99.95%	97.00%	99.31%	56.06%	99.82%	100.00%	99.95%	99.94%	99.60%	99.84%	98.13%	99.68%	99.40%	42.03%	55.86%	51.81%	98.39%	80.73%	89.38%	99.60%	92.80%	50.44%	97.15%	51.76%	78.19%	100.00%	53.78%	100.00%	44.42%	43.69%	99.88%	42.27%	85.53%	100.00%	100.00%
ENSG00000165762.3	na	na	na	na	62.53%	51.63%	64.99%	na	na	na	na	49.92%	na	na	na	45.83%	51.29%	100.00%	37.12%	51.46%	56.71%	na	99.99%	na	100.00%	na	51.80%	na	100.00%	na	51.62%	50.77%	na	37.41%	na
ENSG00000165794.10	100.00%	na	100.00%	na	99.64%	na	46.96%	100.00%	na	52.43%	46.73%	58.24%	na	58.26%	46.72%	na	99.95%	na	99.91%	62.70%	46.92%	100.00%	na	97.59%	79.07%	57.05%	na	48.00%	46.90%	na	na	99.78%	58.28%	46.90%	100.00%
ENSG00000165799.5	na	54.33%	na	55.23%	na	na	55.23%	55.23%	na	na	55.23%	55.18%	na	na	na	100.00%	na	57.55%	55.01%	55.23%	55.23%	na	na	56.10%	100.00%	55.18%	na	55.23%	55.18%	56.46%	na	55.14%	na	na	55.23%
ENSG00000165828.15	54.42%	54.02%	99.87%	100.00%	79.48%	54.42%	75.72%	75.58%	82.76%	77.82%	62.41%	78.76%	78.09%	55.13%	62.72%	89.92%	65.12%	67.25%	88.84%	75.58%	81.99%	99.73%	51.14%	62.63%	86.96%	100.00%	67.25%	100.00%	100.00%	57.42%	78.63%	99.87%	85.72%	67.25%	100.00%
ENSG00000165898.14	82.55%	94.05%	92.27%	87.68%	90.74%	94.25%	72.20%	92.96%	na	79.08%	90.17%	73.67%	90.72%	89.95%	91.01%	89.24%	91.01%	94.01%	90.78%	90.18%	90.18%	79.04%	91.81%	89.24%	94.17%	89.43%	89.75%	89.87%	91.89%	91.69%	72.19%	94.21%	94.25%	79.04%	90.78%
ENSG00000165905.18	53.64%	65.75%	85.06%	na	84.95%	na	63.70%	88.73%	90.24%	56.89%	57.39%	84.99%	86.61%	95.85%	83.81%	46.75%	65.99%	81.28%	95.87%	na	56.85%	93.83%	na	na	98.07%	87.28%	47.20%	na	na	99.96%	69.96%	na	na	50.39%	88.70%
ENSG00000166090.8	na	na	na	na	47.45%	na	47.52%	45.78%	99.80%	na	45.68%	na	47.52%	45.78%	45.75%	99.02%	na	45.78%	na	45.78%	99.91%	44.43%	na	45.74%	na	na	na	45.78%	na	47.28%	45.61%	na	45.71%	45.74%	na
ENSG00000166091.21	68.92%	88.76%	33.70%	96.90%	43.49%	99.49%	35.36%	99.69%	90.97%	72.40%	61.16%	na	na	76.77%	62.10%	44.63%	85.59%	90.84%	86.07%	86.65%	99.26%	74.51%	43.32%	59.35%	99.68%	83.81%	63.04%	89.74%	53.45%	95.04%	51.72%	56.87%	89.41%	61.02%	53.88%
ENSG00000166133.18	51.71%	na	43.92%	na	na	63.62%	47.39%	45.55%	na	44.28%	na	68.27%	na	43.99%	48.27%	56.35%	na	44.45%	na	43.82%	43.89%	na	63.40%	44.41%	na	na	44.63%	na	45.30%	na	44.41%	na	43.91%	na	63.15%
ENSG00000166166.13	100.00%	58.80%	65.06%	65.36%	58.80%	61.15%	65.36%	31.50%	65.25%	53.66%	92.74%	65.36%	99.91%	57.18%	100.00%	65.06%	52.95%	100.00%	45.22%	58.80%	53.68%	65.36%	57.25%	50.30%	61.15%	45.22%	65.36%	65.36%	58.80%	53.66%	45.22%	47.47%	99.98%	65.36%	100.00%
ENSG00000166311.10	69.02%	60.54%	45.65%	100.00%	100.00%	na	na	94.24%	na	99.80%	75.15%	93.27%	65.52%	94.96%	na	87.37%	91.92%	100.00%	99.98%	49.39%	na	85.70%	na	65.14%	53.89%	100.00%	na	41.14%	100.00%	82.09%	na	na	36.53%	58.83%	na
ENSG00000166426.8	42.65%	na	42.20%	99.86%	na	53.98%	na	100.00%	97.12%	na	43.28%	55.30%	43.24%	55.30%	43.28%	42.65%	43.25%	55.16%	43.17%	57.92%	na	na	na	59.15%	54.52%	na	98.65%	42.59%	na	96.23%	na	na	43.28%	43.28%	42.65%
ENSG00000166681.14	100.00%	na	67.02%	na	60.13%	63.14%	na	100.00%	na	68.44%	51.31%	100.00%	99.84%	na	51.37%	na	56.68%	na	na	na	62.32%	56.74%	56.50%	57.26%	62.43%	na	68.94%	na	53.99%	60.21%	100.00%	na	na	na	99.40%
ENSG00000166869.3	82.87%	88.79%	46.66%	56.24%	94.15%	58.89%	94.15%	50.61%	59.38%	56.16%	88.94%	88.94%	88.94%	50.64%	43.89%	50.58%	56.24%	50.64%	56.18%	82.87%	50.64%	56.24%	43.54%	94.15%	82.87%	43.89%	94.15%	50.64%	46.80%	50.56%	82.87%	56.24%	46.62%	58.92%	56.24%
ENSG00000166886.13	na	57.69%	90.29%	na	na	na	53.25%	na	90.38%	na	na	na	na	na	na	na	44.72%	84.87%	51.56%	na	na	na	41.88%	51.92%	85.11%	na	na	70.61%	61.91%	61.41%	62.54%	91.16%	48.49%	74.93%	na
ENSG00000166965.13	na	na	na	na	na	73.02%	55.19%	77.81%	74.35%	39.69%	na	79.48%	91.35%	na	59.11%	69.33%	76.68%	80.43%	na	89.53%	89.20%	82.45%	na	54.23%	na	na	na	67.01%	na	na	71.45%	88.34%	75.76%	64.97%	87.63%
ENSG00000166997.8	51.37%	na	na	na	92.25%	61.83%	58.15%	75.91%	na	na	81.94%	58.04%	60.45%	59.68%	66.60%	85.94%	na	78.60%	84.57%	na	49.52%	48.22%	na	52.32%	57.93%	na	86.83%	57.32%	47.43%	61.75%	na	65.61%	na	75.11%	na
ENSG00000167130.18	100.00%	51.79%	99.83%	100.00%	100.00%	40.40%	54.92%	40.52%	99.72%	67.25%	100.00%	91.81%	99.91%	70.85%	80.96%	66.10%	43.38%	78.54%	52.01%	100.00%	40.66%	96.13%	37.41%	100.00%	33.76%	100.00%	100.00%	100.00%	100.00%	99.92%	89.38%	99.91%	77.89%	100.00%	100.00%
ENSG00000167131.17	64.80%	60.12%	58.93%	75.90%	59.06%	48.09%	84.89%	94.85%	41.73%	55.22%	93.52%	64.75%	61.03%	69.91%	58.42%	97.19%	93.17%	63.03%	99.03%	58.93%	62.89%	69.13%	64.62%	69.23%	64.20%	97.65%	59.04%	69.06%	74.07%	97.84%	65.01%	64.17%	90.36%	64.25%	98.68%
ENSG00000167136.7	51.09%	51.09%	51.05%	51.09%	51.09%	51.09%	51.09%	51.09%	99.65%	51.00%	51.05%	51.09%	51.09%	51.09%	51.05%	51.00%	51.09%	51.09%	51.09%	51.09%	51.09%	51.09%	51.09%	51.09%	51.05%	51.09%	51.09%	51.09%	51.09%	51.09%	51.09%	51.09%	51.09%	51.09%	51.09%
ENSG00000167194.8	na	46.76%	na	85.11%	62.21%	81.53%	99.95%	100.00%	99.02%	41.22%	83.82%	99.86%	51.82%	47.25%	51.82%	na	45.75%	42.69%	99.79%	46.87%	99.06%	41.46%	98.53%	na	na	40.29%	na	100.00%	52.91%	46.10%	44.96%	na	48.09%	99.79%	99.86%
ENSG00000167395.10	na	na	47.76%	na	47.88%	na	47.88%	na	na	na	na	na	na	na	na	47.70%	na	na	na	na	na	na	82.00%	na	na	na	na	na	na	na	38.03%	na	48.49%	na	na
ENSG00000167447.13	na	74.08%	69.36%	na	na	62.11%	41.33%	57.57%	73.80%	44.97%	na	51.03%	35.64%	79.06%	99.97%	na	57.58%	65.55%	54.98%	81.15%	79.98%	69.74%	na	82.20%	53.90%	61.88%	44.73%	46.35%	na	na	99.97%	62.87%	59.25%	44.68%	na
ENSG00000167513.9	100.00%	50.41%	49.05%	37.70%	48.38%	29.75%	49.05%	35.39%	52.37%	49.25%	52.47%	47.21%	50.83%	100.00%	47.24%	45.22%	44.14%	32.55%	49.15%	36.11%	50.43%	39.53%	50.39%	37.78%	32.56%	45.34%	68.28%	49.29%	38.58%	49.02%	98.95%	99.96%	42.12%	32.56%	35.90%
ENSG00000167580.8	35.05%	57.50%	43.16%	57.38%	39.38%	37.51%	49.44%	39.17%	99.10%	45.61%	25.22%	53.59%	43.19%	43.19%	49.18%	34.56%	54.79%	99.84%	57.04%	43.23%	57.57%	49.43%	46.75%	22.68%	72.39%	49.43%	36.30%	66.11%	47.95%	49.30%	39.64%	39.79%	58.62%	19.11%	85.07%
ENSG00000167588.13	70.85%	72.80%	87.12%	75.97%	76.87%	94.91%	71.10%	76.81%	91.62%	73.45%	95.36%	81.46%	62.70%	82.62%	89.41%	62.02%	90.85%	90.47%	74.91%	na	56.95%	96.81%	86.64%	95.81%	50.75%	77.98%	86.84%	74.60%	71.27%	84.02%	89.78%	85.85%	92.93%	75.87%	84.36%
