Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000159335.19	96.83%	96.83%	100.00%	96.83%	96.83%	na	96.83%	100.00%	100.00%	96.83%	96.83%	96.83%	100.00%	96.83%	100.00%	96.83%	96.83%	96.83%	96.83%	100.00%	96.83%	96.83%	96.83%	96.83%	96.83%	96.83%	96.83%	96.83%	96.83%	96.83%	96.83%	96.83%	100.00%	96.83%
ENSG00000159377.11	88.17%	87.82%	88.17%	88.17%	88.17%	na	88.17%	88.17%	88.17%	88.17%	88.17%	88.17%	88.17%	88.17%	88.17%	88.17%	na	88.17%	88.17%	88.17%	88.17%	88.17%	88.17%	na	88.17%	88.17%	na	88.17%	na	88.17%	88.17%	88.17%	na	88.17%
ENSG00000159387.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000159388.6	na	100.00%	100.00%	100.00%	100.00%	na	na	97.22%	100.00%	na	na	na	na	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na
ENSG00000159556.10	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	na	97.69%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000159596.7	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%
ENSG00000159761.15	na	na	92.15%	92.15%	92.15%	na	92.15%	92.15%	92.15%	na	na	92.15%	na	92.15%	na	na	92.15%	na	92.15%	92.15%	92.15%	na	92.15%	na	na	92.15%	na	92.15%	na	na	na	92.15%	na	na
ENSG00000159763.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000159840.16	na	99.62%	na	99.62%	99.62%	na	99.62%	99.62%	96.95%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.65%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	na	99.62%	99.62%	99.62%	99.62%	99.62%	na	99.62%	na	na
ENSG00000159884.12	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%	91.70%
ENSG00000159885.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000160050.16	87.99%	87.99%	87.99%	87.99%	87.99%	87.99%	87.99%	na	87.99%	87.99%	87.99%	na	na	87.99%	na	na	87.99%	87.99%	87.99%	87.99%	87.99%	87.99%	na	87.99%	na	87.99%	87.99%	87.99%	87.99%	87.99%	87.99%	na	87.99%	87.99%
ENSG00000160051.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	92.86%	100.00%	90.89%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	92.88%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000160161.9	99.87%	99.87%	99.87%	99.87%	99.87%	na	99.87%	99.87%	99.87%	99.87%	99.87%	93.58%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%
ENSG00000160339.16	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000160401.15	95.71%	na	95.71%	na	95.71%	na	95.71%	95.71%	95.71%	na	na	na	95.71%	95.71%	95.71%	na	95.71%	na	na	na	95.71%	na	95.71%	95.71%	95.71%	na	95.71%	95.71%	95.71%	95.71%	na	95.71%	na	na
ENSG00000160472.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000160678.12	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%
ENSG00000160886.13	na	na	na	87.45%	87.45%	87.45%	87.45%	na	87.45%	87.45%	87.45%	na	na	87.45%	87.45%	87.45%	na	na	87.45%	na	87.45%	na	87.45%	87.45%	87.45%	na	87.45%	na	na	87.45%	87.45%	87.45%	87.45%	87.45%
ENSG00000160959.8	na	na	80.80%	80.80%	na	na	na	na	80.80%	na	80.80%	na	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	na	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%	80.80%
ENSG00000161036.13	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000161180.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000161653.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000161664.7	98.30%	98.30%	98.30%	98.30%	98.30%	na	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%	98.30%
ENSG00000161798.7	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%
ENSG00000161835.11	na	93.56%	na	na	na	93.56%	93.56%	93.56%	93.56%	93.56%	na	93.56%	na	93.56%	93.56%	na	na	93.56%	93.56%	93.56%	93.56%	93.56%	na	93.56%	93.56%	na	93.56%	93.56%	93.56%	93.56%	93.56%	na	93.56%	93.56%
ENSG00000161920.11	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%
ENSG00000161939.19	54.57%	53.50%	54.56%	54.56%	54.56%	na	54.56%	54.56%	53.50%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	53.37%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%	54.56%
ENSG00000161940.11	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	99.81%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000161955.17	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%	86.54%
ENSG00000161958.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.07%	100.00%	100.00%	100.00%	100.00%	100.00%	98.14%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000161981.11	80.23%	78.60%	80.23%	80.23%	78.60%	na	78.60%	80.23%	78.60%	78.60%	80.23%	80.23%	80.23%	78.60%	78.60%	80.23%	80.23%	80.23%	78.60%	80.23%	80.23%	80.23%	80.23%	80.23%	80.23%	80.23%	78.60%	80.23%	80.23%	80.23%	78.60%	80.23%	80.23%	80.23%
ENSG00000161992.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	80.94%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000162068.2	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	84.78%	100.00%	84.78%	100.00%	84.78%	100.00%	84.78%	100.00%	100.00%	84.78%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	84.78%	100.00%	100.00%	84.78%	84.78%	100.00%	100.00%	100.00%
ENSG00000162073.14	97.81%	97.81%	97.81%	95.12%	na	97.81%	97.81%	97.81%	na	na	97.81%	na	na	95.12%	97.81%	na	97.81%	97.81%	na	97.81%	97.81%	na	na	97.81%	97.81%	97.81%	na	na	97.81%	na	95.12%	na	97.81%	97.81%
ENSG00000162078.12	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000162148.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000162188.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000162460.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	81.01%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000162461.8	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	95.17%	100.00%	na	95.17%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	93.37%
ENSG00000162650.17	84.71%	84.71%	84.71%	84.71%	84.71%	na	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	na	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	na	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	na	84.71%
ENSG00000162728.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000162734.13	86.19%	86.19%	86.19%	86.19%	86.19%	na	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	83.42%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%	86.19%
ENSG00000162746.15	75.57%	75.57%	75.57%	75.57%	75.57%	na	75.57%	75.57%	75.57%	75.57%	75.57%	na	75.57%	75.57%	75.57%	75.57%	75.57%	75.57%	75.57%	75.57%	75.57%	75.57%	75.57%	na	75.57%	75.57%	75.57%	75.57%	75.57%	na	75.57%	75.57%	75.57%	75.57%
ENSG00000162755.14	97.44%	97.44%	97.44%	na	na	na	97.44%	na	97.44%	97.44%	97.44%	97.44%	97.44%	97.44%	97.44%	97.44%	97.44%	97.44%	na	97.44%	97.44%	na	97.44%	97.44%	na	97.44%	97.44%	na	97.44%	97.44%	na	97.44%	97.44%	na
ENSG00000162775.17	na	98.69%	98.98%	na	98.98%	na	98.98%	na	98.69%	98.98%	na	98.98%	98.69%	na	98.98%	na	na	na	na	98.69%	na	98.98%	98.69%	98.69%	98.69%	na	98.98%	98.98%	98.69%	na	na	na	na	98.98%
ENSG00000162891.11	98.18%	98.18%	98.18%	98.18%	98.18%	na	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%	98.18%
ENSG00000162892.16	99.94%	99.94%	99.94%	99.94%	99.94%	99.95%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.95%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%	99.94%
ENSG00000163209.15	na	90.79%	na	90.79%	na	na	na	na	90.79%	90.79%	90.79%	na	90.79%	90.79%	na	na	na	na	na	na	90.05%	na	90.05%	90.79%	90.05%	na	na	na	90.05%	90.05%	na	na	na	90.05%
ENSG00000163220.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000163295.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	98.87%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.87%	100.00%	92.85%	100.00%	92.85%	na	100.00%
ENSG00000163435.16	92.50%	91.74%	na	92.50%	92.50%	na	92.50%	na	93.18%	92.50%	92.50%	na	92.50%	92.50%	na	92.50%	na	92.50%	92.50%	92.50%	na	92.50%	92.50%	na	92.50%	na	92.50%	92.50%	na	na	92.50%	92.50%	na	92.50%
ENSG00000163467.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000163661.4	94.21%	94.21%	94.13%	94.21%	94.21%	na	94.16%	94.21%	94.21%	94.21%	94.21%	94.19%	94.21%	94.21%	94.21%	94.21%	na	94.21%	94.19%	94.21%	94.19%	94.21%	94.16%	na	94.21%	94.21%	94.21%	94.21%	94.21%	94.13%	94.16%	94.21%	na	94.21%
ENSG00000163739.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000163792.6	97.54%	na	na	100.00%	na	100.00%	na	na	na	100.00%	97.54%	97.54%	na	na	na	na	na	97.54%	na	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	97.54%
ENSG00000163793.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000163825.5	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	100.00%	na	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	na	na	100.00%	100.00%	100.00%	na	na
ENSG00000163874.11	na	100.00%	na	na	100.00%	na	na	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	na	100.00%	100.00%	na	na
ENSG00000163879.11	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na
ENSG00000163914.5	100.00%	100.00%	88.60%	100.00%	100.00%	na	100.00%	100.00%	91.76%	85.68%	85.68%	100.00%	100.00%	100.00%	100.00%	100.00%	88.58%	85.68%	88.58%	100.00%	85.71%	85.68%	100.00%	100.00%	85.71%	100.00%	85.71%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164011.18	94.97%	94.97%	94.97%	na	na	94.97%	92.94%	94.97%	na	92.94%	94.97%	94.97%	na	92.94%	94.97%	92.94%	92.94%	92.94%	na	92.94%	94.97%	na	92.94%	94.97%	na	94.97%	94.97%	na	na	94.97%	94.97%	94.97%	94.97%	94.97%
ENSG00000164047.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164056.11	99.98%	99.98%	91.63%	99.98%	99.98%	91.63%	na	na	99.98%	na	99.98%	na	na	na	na	91.62%	na	na	na	91.62%	na	91.63%	na	na	na	91.63%	na	99.98%	91.63%	na	99.98%	na	91.63%	na
ENSG00000164088.18	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	na	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	96.31%	na	96.31%	96.31%	na	96.31%
ENSG00000164105.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164129.12	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000164294.14	89.26%	89.41%	89.78%	na	89.26%	89.26%	na	89.26%	na	89.26%	na	na	89.26%	89.26%	na	na	na	89.26%	89.26%	na	na	89.26%	89.26%	89.26%	89.26%	89.26%	na	na	89.26%	na	89.26%	89.26%	89.26%	na
ENSG00000164326.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	100.00%	na	na	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na
ENSG00000164334.16	99.07%	99.07%	99.07%	99.07%	99.07%	na	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	96.88%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	99.07%	96.88%
ENSG00000164399.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164400.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164405.11	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	na	na
ENSG00000164406.8	86.41%	86.41%	86.41%	na	na	na	na	86.41%	na	86.41%	na	na	na	86.41%	86.41%	86.41%	na	86.41%	na	86.41%	86.41%	86.41%	na	86.41%	na	86.41%	86.41%	na	86.41%	86.41%	na	86.41%	na	86.41%
ENSG00000164434.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000164438.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164611.13	99.36%	99.10%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	95.55%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%
ENSG00000164620.9	90.48%	90.48%	90.48%	99.17%	90.48%	na	90.48%	90.48%	99.17%	90.48%	90.48%	90.48%	90.48%	90.48%	99.17%	99.17%	na	90.48%	90.48%	90.48%	90.48%	90.48%	90.48%	90.48%	90.48%	90.48%	90.48%	90.48%	90.48%	99.17%	90.48%	90.48%	90.48%	99.17%
ENSG00000164687.11	99.08%	98.31%	98.99%	na	97.72%	na	na	na	na	99.02%	na	98.99%	na	na	na	na	96.60%	98.11%	na	99.14%	99.14%	na	na	na	99.08%	98.99%	na	99.05%	na	na	na	na	99.05%	na
ENSG00000164853.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000164898.13	na	97.65%	na	na	na	na	na	na	na	na	na	na	na	na	97.65%	na	na	na	97.65%	97.65%	na	na	97.65%	97.65%	na	97.65%	na	97.65%	na	na	na	na	na	97.65%
ENSG00000164920.10	na	94.06%	95.01%	na	na	na	na	na	91.25%	91.25%	na	na	95.01%	94.06%	91.25%	na	91.25%	95.01%	95.01%	91.25%	94.06%	91.25%	94.06%	na	91.25%	na	94.06%	91.25%	91.25%	na	na	95.01%	91.25%	na
ENSG00000165131.8	na	100.00%	na	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%
ENSG00000165175.17	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%	na	na	na	na	100.00%	100.00%
ENSG00000165457.15	82.71%	82.71%	82.71%	82.71%	82.71%	na	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%	82.71%
ENSG00000165762.3	na	na	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	na	na
